#{"t_start": 1764568020.4978087, "env_id": "intersection-v1"}
r,l,t
-1.0,5,2302.53273
0.0,6,2302.71122
-0.841249,5,2302.886927
0.0,6,2303.156392
0.0,6,2303.364169
0.0,6,2303.724409
0.0,6,2303.995533
-1.0,5,2304.155707
-0.57992,5,2304.410484
9.0,9,2304.996522
9.0,9,2305.302295
-0.299923,5,2305.484824
-0.299923,5,2305.69126
9.0,9,2305.884377
9.0,9,2306.043578
0.0,6,2306.343502
8.0,8,2306.752712
9.0,9,2307.113545
9.0,9,2307.494543
9.0,9,2307.824439
9.0,9,2308.213774
0.0,6,2308.451663
7.536738,12,2308.909323
9.0,9,2309.238559
10.0,10,2309.697949
-1.0,5,2309.930002
0.0,6,2310.286409
9.0,9,2310.600548
0.0,6,2310.858628
1.0,7,2311.143319
10.0,10,2311.555313
10.0,10,2311.872717
0.0,5,2312.008533
0.0,6,2312.348047
8.0,8,2312.597517
-1.0,5,2312.800427
1.0,7,2313.071754
9.0,9,2313.371924
-1.0,5,2313.617656
-2.0,4,2313.754347
9.0,9,2314.190314
9.0,9,2314.49823
10.0,10,2314.958334
9.0,9,2315.348383
0.0,6,2315.50574
10.0,10,2315.834032
10.0,10,2316.14614
9.0,9,2316.330116
9.0,9,2316.605273
0.0,6,2316.816275
9.0,9,2317.23613
9.0,9,2317.680284
9.0,9,2317.969488
0.0,5,2318.231415
0.0,6,2318.43133
-1.0,5,2318.583
-2.0,4,2318.747027
9.0,9,2319.050233
8.0,8,2319.529926
9.0,9,2319.929188
0.0,6,2320.084213
0.0,5,2320.337744
9.0,9,2320.723155
0.0,6,2320.90566
9.0,9,2321.294493
9.0,9,2321.768411
9.0,9,2322.094079
-0.299923,5,2322.177342
10.0,10,2322.433462
9.0,9,2322.755495
0.0,6,2323.109507
9.0,9,2323.404794
10.0,10,2323.732949
0.0,6,2323.951112
9.0,9,2324.21479
9.0,9,2324.605814
0.0,6,2324.816837
0.0,5,2324.963638
-1.0,5,2325.155896
-0.57992,5,2325.329991
10.0,10,2325.809814
-1.84084,4,2325.999808
9.0,9,2326.380678
8.0,8,2326.683225
0.0,5,2326.834855
0.700013,6,2327.013899
-1.0,5,2327.232407
-2.577249,3,2327.408142
9.0,9,2327.675399
0.0,6,2327.909303
9.0,9,2328.224051
8.616025,10,2328.55223
9.0,9,2328.927945
10.0,10,2329.233766
-1.0,5,2329.445557
9.0,9,2329.826765
10.0,10,2330.161278
8.0,8,2330.679492
10.0,10,2330.98694
10.0,10,2331.288777
8.0,8,2331.717327
0.0,6,2331.975972
9.0,9,2332.266827
0.0,6,2332.543195
-0.57992,5,2332.750445
-1.0,5,2332.955882
-1.0,5,2333.143368
9.0,9,2333.529669
0.0,6,2333.818427
10.0,10,2334.204676
-1.634655,5,2334.471918
0.0,5,2334.655658
9.0,9,2335.000733
9.0,9,2335.234805
10.0,10,2335.815104
-1.0,5,2335.997022
-1.0,4,2336.204488
9.0,9,2336.434457
9.0,9,2336.812471
0.0,5,2337.088388
10.0,10,2337.341286
9.0,9,2337.656913
10.0,10,2338.013086
-1.0,5,2338.258908
9.0,9,2338.667933
4.0,5,2338.82065
-2.0,4,2338.976791
9.0,9,2339.307806
-2.577249,3,2339.421201
-0.299923,5,2339.590743
0.0,6,2339.795032
10.0,10,2340.200616
-1.0,5,2340.452902
9.0,9,2340.845062
0.0,6,2341.169458
-5.0,1,2341.211767
10.0,10,2341.670366
-1.0,5,2341.87985
-1.0,5,2342.033791
0.0,6,2342.18567
10.0,10,2342.380186
9.0,9,2342.775869
10.0,10,2343.157006
1.0,6,2343.318395
9.0,9,2343.759938
9.0,9,2344.094908
9.0,9,2344.375816
-5.0,1,2344.392331
0.0,5,2344.620645
9.0,9,2345.000239
10.0,10,2345.432868
9.0,9,2345.741141
9.0,9,2346.107342
9.0,9,2346.431411
8.0,8,2346.794953
9.0,9,2347.001636
9.0,9,2347.352387
-0.299923,5,2347.662029
0.0,6,2347.95114
-1.0,5,2348.115071
0.0,6,2348.34069
-1.0,5,2348.544885
9.0,9,2348.742417
8.0,8,2349.05279
9.0,9,2349.368449
-1.0,5,2349.584313
-1.0,5,2349.904823
-1.0,5,2350.090366
-2.0,4,2350.226489
0.0,6,2350.516881
9.0,9,2350.869437
8.0,8,2351.249638
-2.0,4,2351.414229
10.0,10,2351.803065
9.0,9,2352.376121
0.700013,6,2352.592405
10.0,10,2353.165858
-1.0,5,2353.300301
-5.0,1,2353.376986
-2.0,4,2353.576988
10.0,10,2353.863778
10.0,10,2354.227501
1.0,7,2354.532998
9.0,9,2354.696374
9.0,9,2355.095869
-2.0,4,2355.239496
8.0,8,2355.525542
0.0,6,2355.895321
-1.0,5,2356.14524
9.0,9,2356.587731
0.0,6,2356.775991
0.0,5,2356.928452
0.0,6,2357.142603
9.0,9,2357.387338
10.0,10,2357.768895
0.0,6,2357.971196
9.0,9,2358.204174
9.0,9,2358.554569
0.0,5,2358.740574
0.0,6,2358.979064
9.0,9,2359.492954
0.0,6,2359.667919
-2.0,4,2359.841053
10.0,10,2360.37464
9.0,9,2360.567269
9.0,9,2360.864549
9.0,9,2361.195844
9.0,9,2361.585725
0.0,6,2361.8485
7.550321,10,2362.292591
9.0,9,2362.707682
9.0,9,2362.959145
0.0,6,2363.198109
10.0,10,2363.571491
9.0,9,2363.761757
0.420014,6,2364.045941
10.0,10,2364.349616
1.0,6,2364.562434
9.0,9,2364.870862
10.0,10,2365.170239
0.158681,6,2365.408313
10.0,10,2365.834616
9.0,9,2366.286228
10.0,10,2366.667086
9.0,9,2366.971864
9.0,9,2367.28573
9.0,9,2367.678852
10.0,10,2368.3009
0.0,6,2368.539105
-1.0,5,2368.781512
10.0,10,2369.03956
9.0,9,2369.35564
0.0,6,2369.573491
-1.0,5,2369.818847
-0.841249,5,2369.934169
0.0,5,2370.108848
0.0,6,2370.363852
9.0,9,2370.61205
-2.0,4,2370.69344
9.0,9,2370.952835
-5.0,1,2371.016875
2.0,8,2371.247122
-1.0,5,2371.428806
0.0,6,2371.670167
0.0,6,2372.249868
-5.0,1,2372.336097
1.0,7,2372.665864
9.0,9,2373.037177
-1.0,5,2373.230002
9.0,9,2373.503558
0.0,6,2373.689585
9.0,9,2373.893775
0.700013,6,2374.044955
9.0,9,2374.381145
1.0,6,2374.546771
-0.299923,5,2374.661628
-5.0,1,2374.728319
9.0,9,2375.074806
9.0,9,2375.517673
0.0,6,2375.730018
8.0,8,2376.095705
9.0,9,2376.496023
-1.0,5,2376.708111
-2.0,4,2376.983698
-1.0,5,2377.187483
10.0,10,2377.517658
3.0,8,2377.650815
0.0,6,2377.849091
-1.0,5,2378.101314
9.0,9,2378.470812
10.0,10,2378.860347
-0.841249,5,2379.152005
9.0,9,2379.508114
-2.0,4,2379.726978
-1.0,5,2379.905551
9.0,9,2380.535185
10.0,10,2380.953032
8.0,8,2381.233958
10.0,10,2381.529156
0.0,6,2381.770648
-5.0,1,2381.849134
1.0,7,2382.058899
-1.57953,4,2382.225509
9.0,9,2382.632751
9.0,9,2382.864708
9.0,9,2383.324781
9.0,9,2383.683913
0.0,5,2383.903876
0.0,5,2384.168726
-1.0,5,2384.391346
9.0,9,2384.787006
0.0,5,2385.024554
10.0,10,2385.320371
0.0,6,2385.635687
-0.57992,5,2385.884261
9.0,9,2386.306656
9.0,9,2386.803728
0.0,6,2387.054779
0.0,5,2387.296336
0.0,6,2387.457859
9.0,9,2387.847234
-1.0,5,2388.018174
10.0,10,2388.519487
9.0,9,2388.848378
10.0,10,2389.082944
10.0,10,2389.423969
9.0,9,2389.668302
9.0,9,2389.941204
8.0,8,2390.294481
9.0,9,2390.628445
9.0,9,2391.075354
-2.0,4,2391.338708
8.0,8,2391.5858
0.0,5,2391.78601
-1.0,5,2392.016381
0.0,6,2392.259813
-1.0,5,2392.53253
10.0,10,2392.820218
0.0,5,2393.024486
9.0,9,2393.378389
8.0,8,2393.754027
10.0,10,2394.359841
9.0,9,2394.732281
10.0,10,2395.168072
9.0,9,2395.386981
9.0,9,2395.756837
1.0,6,2396.058565
10.0,10,2396.41218
9.0,9,2397.027383
10.0,10,2397.225183
9.0,9,2397.557216
-1.0,5,2397.835045
9.0,9,2398.198291
1.0,6,2398.56139
11.0,11,2398.975468
1.0,7,2399.178005
10.0,10,2399.419743
0.0,6,2399.6523
-0.299923,5,2399.84765
3.0,9,2400.057489
10.0,10,2400.373385
9.0,9,2400.719396
10.0,10,2401.248484
0.0,6,2401.461439
0.0,5,2401.63359
9.0,9,2401.992774
9.0,9,2402.285948
0.0,6,2402.607898
9.0,9,2402.881744
-1.0,5,2403.101932
8.0,11,2403.465207
9.0,9,2403.757169
-1.299552,4,2403.893881
9.0,9,2404.445225
0.0,6,2404.586441
0.0,6,2404.722529
0.0,5,2404.865081
0.0,6,2405.041996
0.618567,8,2405.251543
0.0,6,2405.489803
10.0,10,2405.756474
0.0,6,2406.18499
9.0,9,2406.570686
0.0,6,2406.764614
0.0,6,2407.001866
-1.0,5,2407.219795
-1.0,5,2407.511433
1.0,7,2407.780442
9.0,9,2408.082813
0.0,6,2408.332473
10.0,10,2408.689164
0.0,6,2408.931573
9.0,9,2409.29801
10.0,10,2409.691022
9.0,9,2410.049319
9.0,9,2410.302
9.0,9,2410.60444
-2.0,4,2410.81613
1.0,7,2411.064147
0.0,6,2411.237428
2.0,7,2411.694941
9.0,9,2412.067805
9.0,9,2412.526416
10.0,10,2413.056536
-2.0,4,2413.189493
10.0,10,2413.734244
10.0,10,2414.243253
9.0,9,2414.597871
0.0,6,2414.867846
0.420014,6,2415.156326
9.0,9,2415.547964
-2.0,4,2415.698205
-1.0,5,2415.933873
8.0,8,2416.14732
0.0,6,2416.481674
0.0,6,2416.644561
10.0,10,2416.964095
-2.0,4,2417.09731
9.0,9,2417.570443
-1.366575,6,2417.785681
-2.0,4,2417.955914
-3.563902,2,2418.020363
0.0,5,2418.193357
0.0,6,2418.414136
1.0,7,2418.687741
-1.0,5,2418.79049
1.0,7,2419.055577
9.0,9,2419.235274
-1.0,5,2419.495898
-2.0,4,2419.683168
9.0,9,2419.965382
9.0,9,2420.153258
-1.0,5,2420.451602
0.0,5,2420.614197
0.0,6,2420.835428
-1.0,5,2421.105798
0.158681,6,2421.343239
10.0,10,2421.830677
9.0,9,2422.343111
8.0,8,2422.709593
10.0,10,2423.056351
-1.0,5,2423.32451
7.626732,9,2423.927887
10.0,10,2424.4674
-1.84084,4,2424.630571
0.0,5,2424.8436
0.0,6,2425.029491
-1.0,5,2425.264608
-0.366834,7,2425.56382
0.0,6,2425.802193
9.0,9,2426.09435
10.0,10,2426.393253
1.0,6,2426.732237
-5.0,1,2426.79281
0.0,5,2426.969173
-1.0,5,2427.17469
9.0,9,2427.542076
9.0,9,2427.796158
-1.0,5,2428.10683
8.0,8,2428.34559
-1.0,5,2428.571969
0.0,6,2428.726634
9.0,9,2429.016573
-0.299923,5,2429.17877
10.0,10,2429.685364
9.0,9,2430.013311
0.0,6,2430.311077
9.0,9,2430.577309
0.0,5,2430.843741
0.0,6,2430.947285
10.0,10,2431.320628
-2.0,4,2431.489521
9.0,9,2431.793553
8.0,8,2432.133992
1.0,7,2432.468542
-1.0,5,2432.743273
0.0,5,2432.976624
1.0,7,2433.359727
9.0,9,2433.729753
9.0,9,2434.137056
9.0,9,2434.447837
9.0,9,2434.741673
10.0,10,2435.176103
0.0,6,2435.399334
10.0,10,2435.817953
9.0,9,2436.13431
0.0,6,2436.427223
9.0,9,2436.644202
10.0,10,2436.977638
9.0,9,2437.389328
0.0,6,2437.6341
8.0,8,2438.155646
0.0,6,2438.363398
10.0,10,2438.79016
8.0,8,2438.972965
9.0,9,2439.142685
-1.0,5,2439.29274
-1.0,5,2439.489021
1.0,7,2439.751167
8.0,8,2440.019138
9.0,9,2440.392311
9.0,9,2440.771829
-0.841249,5,2440.895149
10.0,10,2441.280674
-1.299552,4,2441.429407
-1.0,5,2441.609819
9.0,9,2442.001167
-1.0,5,2442.354201
9.0,9,2442.786524
10.0,10,2443.104871
-1.0,5,2443.334606
-0.841249,5,2443.552155
0.0,6,2443.84254
10.0,10,2444.098622
0.0,6,2444.403484
0.0,6,2444.602737
-4.0,2,2444.708945
-1.0,5,2444.997499
0.420014,6,2445.249395
2.42,8,2445.674594
10.0,10,2446.13707
9.0,9,2446.633918
9.0,9,2446.926771
9.0,9,2447.277399
10.0,10,2447.618965
10.0,10,2448.188174
0.0,6,2448.437925
9.0,9,2448.85069
10.0,10,2449.185418
9.0,9,2449.529828
-1.0,5,2449.740668
0.0,6,2449.930933
0.0,5,2450.03979
8.0,8,2450.370586
9.0,9,2450.663333
9.0,9,2450.984752
0.0,5,2451.146996
10.0,10,2451.380093
-1.0,5,2451.58903
-1.0,5,2451.885158
0.0,6,2452.09835
10.0,10,2452.467988
-0.57992,5,2452.643174
9.0,9,2452.822942
9.0,9,2453.214615
10.0,10,2453.507828
-0.57992,5,2453.933556
-1.0,5,2454.236272
11.0,11,2454.525542
9.0,9,2454.8016
-0.841249,5,2455.100358
10.0,10,2455.56743
0.0,6,2455.768798
0.0,6,2456.009205
-1.0,5,2456.366216
9.0,9,2456.751055
-1.0,5,2456.878868
-1.0,5,2457.194277
9.0,9,2457.45944
9.0,9,2457.877479
0.0,6,2458.145465
10.0,10,2458.549078
-1.0,5,2458.70968
9.0,9,2458.988116
-2.0,4,2459.126157
0.0,6,2459.31073
8.0,8,2459.772515
-1.0,5,2460.055312
9.0,9,2460.436835
0.0,6,2460.685796
8.0,8,2460.952243
9.0,9,2461.329859
-1.0,5,2461.501346
-1.0,5,2461.643015
8.681208,10,2461.933205
10.0,10,2462.260028
0.0,6,2462.539493
9.0,9,2462.7472
8.0,8,2463.014153
0.0,6,2463.242557
4.158667,10,2463.721792
10.0,10,2464.224833
10.0,10,2464.682871
7.0,7,2464.878136
0.0,6,2465.149945
8.0,8,2465.706125
-2.0,4,2465.965001
0.0,6,2466.204548
-0.299923,5,2466.290824
-1.0,5,2466.52793
10.0,10,2466.875556
10.0,10,2467.420365
0.0,6,2467.706557
9.0,9,2468.081135
0.0,5,2468.281339
10.0,10,2468.632205
10.0,10,2468.867018
0.0,6,2469.012121
9.0,9,2469.350786
10.0,10,2469.800938
10.0,10,2470.071795
-1.0,5,2470.263949
0.700013,6,2470.362505
0.0,6,2470.597041
9.0,9,2470.892209
-1.0,5,2471.121842
-1.0,5,2471.27439
0.0,6,2471.51596
9.0,9,2471.778966
-1.0,4,2471.931833
9.0,9,2472.22131
-0.841249,5,2472.349433
0.0,6,2472.638701
1.0,7,2472.871921
0.0,6,2473.109348
-1.446814,7,2473.459337
-3.0,3,2473.530476
-1.0,5,2473.812992
10.0,10,2474.294482
10.0,10,2474.845947
0.0,5,2474.979285
0.0,6,2475.177906
-0.57992,5,2475.396412
9.0,9,2475.614694
8.0,8,2475.811929
-1.0,5,2476.009103
9.0,9,2476.429182
9.0,9,2476.715517
8.0,8,2477.045405
1.0,7,2477.309432
-1.0,5,2477.537376
8.0,8,2477.831418
10.0,10,2478.301477
10.0,10,2478.499064
-1.299552,4,2478.593163
-1.0,5,2478.870372
9.0,9,2479.268745
8.0,8,2479.641321
0.0,5,2479.851457
-1.0,5,2480.196027
-2.577249,3,2480.311357
9.0,9,2480.609278
2.42,8,2481.093077
-2.0,4,2481.205916
-1.0,5,2481.452488
10.0,10,2481.870064
9.0,9,2482.306876
9.0,9,2482.450345
-1.0,5,2482.640744
10.0,10,2483.063127
0.0,6,2483.250089
-1.57953,4,2483.495953
-2.0,4,2483.679974
-1.0,5,2483.867998
1.0,7,2484.211515
-1.0,5,2484.470602
10.0,10,2484.792524
-1.0,5,2484.912579
-1.0,4,2485.070646
1.0,7,2485.239585
-1.0,5,2485.574703
1.0,6,2485.891979
9.0,9,2486.231276
10.0,10,2486.703881
10.0,10,2487.048225
0.0,6,2487.411396
0.0,6,2487.633805
10.0,10,2488.083956
-1.0,5,2488.239609
-0.57992,5,2488.462169
1.0,7,2488.871092
10.0,10,2489.208004
9.0,9,2489.525324
10.0,10,2489.949548
10.0,10,2490.33615
10.0,10,2490.745827
9.0,9,2491.074802
9.0,9,2491.483114
7.633114,9,2491.734991
0.0,6,2492.110216
10.0,10,2492.624365
8.0,8,2492.848486
0.0,5,2492.948018
9.0,9,2493.305053
0.0,6,2493.553731
0.0,6,2493.839167
-0.57992,5,2494.011815
0.0,6,2494.240417
-1.0,5,2494.441679
9.0,9,2494.795794
0.0,6,2495.145696
-1.0,5,2495.403597
7.552807,10,2495.808057
10.0,10,2496.250271
10.0,10,2496.472598
9.0,9,2496.663574
0.0,6,2496.773281
-1.0,5,2496.837677
9.0,9,2497.058263
9.0,9,2497.399432
0.0,6,2497.853447
9.0,9,2498.150198
-0.57992,5,2498.346942
-5.0,1,2498.407735
-2.0,4,2498.565504
9.0,9,2498.839416
9.0,9,2499.128671
9.0,9,2499.446596
9.0,9,2499.912649
-1.0,5,2500.099755
-2.0,4,2500.387431
-5.0,1,2500.429007
-0.299923,5,2500.613538
9.0,9,2501.119446
9.0,9,2501.594678
-1.0,5,2501.765402
-1.0,5,2502.032867
0.0,5,2502.198864
0.0,6,2502.403491
-1.0,5,2502.599051
8.0,8,2502.895266
10.0,10,2503.359495
-2.0,4,2503.536366
9.0,9,2503.84723
10.0,10,2504.254413
0.0,6,2504.541957
10.0,10,2504.770177
1.0,6,2505.053328
10.0,10,2505.524895
-2.0,4,2505.703749
9.0,9,2505.907148
0.0,6,2506.081153
10.0,10,2506.390604
10.0,10,2506.811697
0.0,6,2507.027488
-1.0,5,2507.306284
8.0,8,2507.782439
-0.299923,5,2508.008055
8.0,8,2508.507081
9.0,9,2508.823598
0.0,6,2509.069166
-1.0,5,2509.333232
0.0,6,2509.549868
0.0,6,2509.873801
9.0,9,2510.11876
0.0,5,2510.394376
0.0,5,2510.62532
11.0,11,2511.353227
9.0,9,2511.712631
9.0,9,2511.90709
8.0,8,2512.186565
-1.57953,4,2512.357281
9.0,9,2512.784597
0.158681,6,2513.035015
-1.0,5,2513.32383
10.0,10,2513.628088
0.0,6,2513.929541
9.0,9,2514.235712
9.0,9,2514.592364
0.0,6,2514.779549
9.0,9,2515.041086
9.0,9,2515.398792
10.0,10,2515.695524
9.0,9,2516.064394
10.0,10,2516.406436
9.0,9,2516.798299
10.0,10,2517.358009
9.0,9,2517.906338
9.0,9,2518.234227
0.0,6,2518.42111
0.0,6,2518.66716
-1.0,5,2518.832099
-2.0,4,2518.905559
-0.57992,5,2519.074547
8.0,8,2519.395138
10.0,10,2519.850811
-5.0,1,2519.970086
1.0,7,2520.219275
1.0,7,2520.466275
10.0,10,2520.729097
10.0,10,2521.044559
-1.0,5,2521.227406
-1.0,5,2521.40482
-1.0,5,2521.653454
10.0,10,2522.123632
-0.299923,5,2522.293512
8.0,8,2522.617836
10.0,10,2522.918392
0.0,6,2523.205879
-1.0,5,2523.40675
-1.0,5,2523.606381
10.0,10,2523.979358
9.0,9,2524.225932
9.0,9,2524.503623
9.0,9,2524.844551
-1.0,5,2525.036229
0.0,5,2525.302938
9.0,9,2525.74984
-1.0,5,2525.897337
0.0,6,2526.103503
10.0,10,2526.398365
0.0,6,2526.559617
0.0,6,2526.744516
10.0,10,2527.203264
8.0,8,2527.418259
-1.0,5,2527.5977
0.0,6,2527.802579
9.0,9,2528.134992
9.0,9,2528.602876
1.0,7,2528.932465
10.0,10,2529.208313
10.0,10,2529.608643
9.0,9,2529.856066
0.420014,6,2530.093875
9.0,9,2530.343869
9.0,9,2530.573163
8.0,8,2530.882436
9.0,9,2531.122069
9.0,9,2531.339864
1.0,7,2531.580229
-1.0,5,2531.853176
0.0,6,2532.025648
-2.0,4,2532.224299
0.0,6,2532.39011
0.0,6,2532.629136
9.0,9,2532.957317
9.0,9,2533.520576
-0.299923,5,2533.685295
-0.841249,5,2533.912556
1.0,7,2534.186069
9.0,9,2534.659419
10.0,10,2534.985742
10.0,10,2535.493893
9.0,9,2535.754023
9.0,9,2536.059748
1.0,7,2536.358346
0.0,6,2536.465741
9.0,9,2536.82882
1.0,7,2537.1235
0.0,6,2537.49783
-3.0,7,2537.848403
9.0,9,2538.108097
0.0,6,2538.261616
10.0,10,2538.626871
0.0,6,2538.856129
10.0,10,2539.193441
-1.299552,4,2539.354244
9.0,9,2539.727241
-1.0,5,2540.000046
0.420014,6,2540.35655
0.0,6,2540.641804
10.0,10,2540.971112
-1.0,5,2541.201196
0.0,6,2541.443354
0.0,6,2541.652026
9.0,9,2542.114479
0.0,6,2542.343499
8.615844,10,2542.673493
0.0,6,2543.000063
9.0,9,2543.228775
0.0,6,2543.489915
9.0,9,2543.980493
10.0,10,2544.272499
10.0,10,2544.631618
0.0,6,2544.880293
2.0,8,2545.136381
-1.0,5,2545.295028
0.420014,6,2545.562149
-0.841249,5,2545.802611
9.0,9,2546.071882
0.0,5,2546.256942
0.0,6,2546.623789
9.0,9,2546.923445
9.0,9,2547.197906
-1.0,5,2547.40371
9.0,9,2547.78846
9.0,9,2548.108872
0.0,6,2548.398175
9.0,9,2548.842286
9.0,9,2549.106563
9.0,9,2549.613856
-1.0,5,2549.831437
9.0,9,2550.027764
-2.0,4,2550.25593
9.0,9,2550.454134
0.0,6,2550.636003
10.0,10,2550.913913
0.0,6,2551.289786
9.0,9,2551.551164
9.0,9,2551.946483
10.0,10,2552.311561
9.0,9,2552.775624
0.0,5,2552.980494
9.0,9,2553.4855
9.0,9,2553.770633
0.0,6,2554.05262
2.0,8,2554.497401
9.0,9,2554.723711
10.0,10,2555.103794
10.0,10,2555.443434
-1.57953,4,2555.657933
10.0,10,2556.255886
-0.299923,5,2556.480609
9.0,9,2556.626074
0.0,6,2556.860255
-1.0,5,2557.072859
-2.838445,3,2557.189594
-1.0,5,2557.433026
10.0,10,2557.850108
10.0,10,2558.235633
0.0,6,2558.421818
9.0,9,2558.634924
-1.0,5,2558.841062
-2.365057,5,2559.055179
9.0,9,2559.336879
1.0,6,2559.558919
-0.299923,5,2559.760899
10.0,10,2560.13156
0.700013,6,2560.360023
-5.0,1,2560.455808
0.0,6,2560.665639
10.0,10,2561.133238
1.0,7,2561.28079
0.0,6,2561.586098
-1.0,5,2561.747389
-1.0,5,2561.94642
0.0,6,2562.251348
9.0,9,2562.66113
-1.0,5,2562.889328
9.0,9,2563.231305
8.0,8,2563.648287
-1.299552,4,2563.743782
-1.0,4,2563.928881
9.0,9,2564.347503
9.0,9,2564.711489
9.0,9,2565.266553
-5.0,1,2565.350517
9.0,9,2565.750006
-2.0,4,2565.921445
10.0,10,2566.29736
9.0,9,2566.52241
9.0,9,2566.928874
0.0,6,2567.117955
10.0,10,2567.475963
9.0,9,2567.80267
9.0,9,2568.097445
9.0,9,2568.334861
9.0,9,2568.660584
0.0,6,2568.873117
0.0,6,2569.118885
0.0,6,2569.313351
-0.57992,5,2569.460401
-1.0,4,2569.704105
0.0,6,2570.119911
0.0,6,2570.405754
9.0,9,2570.616127
0.0,5,2570.751929
1.0,7,2570.960151
9.0,9,2571.42667
8.0,8,2571.650853
9.0,9,2572.072829
-1.0,5,2572.297584
0.0,6,2572.553717
9.0,9,2572.739784
-3.0,7,2573.022427
-1.0,5,2573.310096
10.0,10,2573.77783
9.0,9,2574.254517
0.0,6,2574.379648
10.0,10,2574.850464
-1.0,5,2575.034923
2.42,8,2575.36548
-3.0,6,2575.644511
9.0,9,2575.857796
-1.0,5,2576.05214
0.0,6,2576.313699
9.0,9,2576.764664
10.0,10,2577.128006
9.0,9,2577.52421
8.0,8,2577.822864
9.0,9,2578.071188
9.0,9,2578.49763
-1.0,5,2578.839497
9.0,9,2579.059927
10.0,10,2579.41513
9.0,9,2579.75695
9.0,9,2580.059173
-1.0,5,2580.200862
-2.0,4,2580.372429
9.0,9,2580.6715
10.0,10,2581.03897
9.0,9,2581.300882
9.0,9,2581.66682
-1.0,5,2581.791979
9.0,9,2582.14773
0.0,6,2582.506173
10.0,10,2582.922453
9.0,9,2583.270905
0.0,6,2583.526241
0.158681,6,2583.688173
-0.841249,5,2583.909401
9.0,9,2584.13678
10.0,10,2584.563469
-1.0,5,2584.726388
1.0,7,2584.92393
9.0,9,2585.254762
9.0,9,2585.413141
9.0,9,2585.744805
2.0,7,2585.998257
-0.299923,5,2586.071795
-1.0,5,2586.249235
10.0,10,2586.730443
9.0,9,2587.150397
10.0,10,2587.634475
0.0,6,2587.960399
9.0,9,2588.5021
8.0,8,2588.804546
9.0,9,2589.092184
10.0,10,2589.458143
10.0,10,2589.751087
6.615829,11,2590.176889
10.0,10,2590.582161
10.0,10,2590.948472
0.0,6,2591.177883
-1.0,5,2591.387965
10.0,10,2591.850832
0.0,6,2592.074959
0.158681,6,2592.368571
-3.0,4,2592.46818
1.0,6,2592.663537
0.0,5,2592.82536
0.0,5,2593.057276
10.0,10,2593.425623
10.0,10,2593.821284
10.0,10,2594.148391
9.0,9,2594.316947
0.0,6,2594.546696
8.0,8,2594.797107
0.0,6,2595.080971
9.0,9,2595.300798
10.0,10,2595.794704
9.0,9,2596.17538
9.0,9,2596.463446
-1.0,5,2596.697247
0.0,6,2596.871266
9.0,9,2597.202529
9.0,9,2597.527024
0.0,5,2597.789211
-1.299552,4,2597.978904
9.0,9,2598.252082
9.0,9,2598.514974
-2.0,4,2598.763155
9.0,9,2599.208661
9.0,9,2599.444593
0.0,6,2599.65767
0.0,6,2600.009992
0.0,6,2600.25915
9.0,9,2600.559023
0.0,6,2600.757615
11.0,11,2601.127887
10.0,10,2601.438293
-1.0,5,2601.64571
0.700013,6,2601.834451
0.0,5,2601.909585
0.0,6,2602.076392
0.0,6,2602.27647
0.0,5,2602.531072
9.0,9,2603.003411
9.0,9,2603.401448
9.0,9,2603.600222
0.0,6,2603.819711
-0.841249,5,2604.01703
10.0,10,2604.317441
-1.0,5,2604.60498
9.0,9,2604.883927
10.0,10,2605.372463
9.0,9,2605.717306
9.0,9,2605.902015
9.0,9,2606.378517
3.0,8,2606.716637
0.0,6,2607.134086
0.0,6,2607.401306
0.420014,6,2607.64295
-2.0,4,2607.824968
8.0,8,2608.225774
-1.0,5,2608.5207
-0.841249,5,2608.754162
9.0,9,2609.075581
9.0,9,2609.403608
9.0,9,2609.73117
10.0,10,2610.100684
9.0,9,2610.559164
11.0,11,2610.745507
0.0,6,2610.941283
9.0,9,2611.244361
7.626732,9,2611.637669
9.0,9,2612.021949
8.0,8,2612.383204
10.0,10,2612.808973
-1.299552,4,2612.904646
9.0,9,2613.43798
10.0,10,2613.878942
9.0,9,2614.134291
9.0,9,2614.82918
-1.0,5,2615.026857
10.0,10,2615.42519
-1.0,5,2615.607641
0.0,6,2615.962229
0.0,6,2616.222425
-2.0,4,2616.459334
9.0,9,2616.712489
0.0,6,2617.011446
9.0,9,2617.35785
10.0,10,2617.513143
1.0,7,2617.862614
8.0,8,2618.416617
0.0,6,2618.657197
9.0,9,2618.907327
0.0,6,2619.033784
-4.0,2,2619.167272
9.0,9,2619.386265
0.0,6,2619.699572
0.0,6,2620.024863
10.0,10,2620.547747
0.0,6,2620.8038
-1.0,5,2620.993636
-1.459043,8,2621.37843
0.0,5,2621.536362
-5.0,1,2621.633018
0.0,6,2621.921889
9.0,9,2622.129085
10.0,10,2622.425839
-1.0,5,2622.643253
0.0,6,2622.774225
-2.0,4,2622.95206
-1.0,5,2623.158964
-1.0,5,2623.373157
9.0,9,2623.943189
9.0,9,2624.160894
-1.0,5,2624.442118
10.0,10,2624.89614
-1.0,5,2625.072178
9.0,9,2625.348866
0.0,6,2625.497507
0.0,6,2625.800245
-2.0,4,2626.007613
9.0,9,2626.313803
1.0,7,2626.66375
10.0,10,2627.058488
0.0,6,2627.368325
9.0,9,2627.736456
0.700013,6,2628.037654
0.0,6,2628.409106
