#{"t_start": 1764113505.00061, "env_id": "None"}
r,l,t
28.670519,35,116.174432
29.21223,33,116.210348
25.286186,35,116.218635
29.734333,36,116.280743
21.735798,29,116.298273
27.191053,34,116.307966
26.600248,32,116.375143
29.151,36,116.437324
30.240011,36,116.474219
25.34199,35,116.508369
30.295391,36,116.52171
21.115524,28,116.544321
30.017735,34,116.567371
25.867638,35,116.588981
14.263635,18,116.611278
29.54398,35,116.65716
25.647509,35,116.715635
19.642096,26,116.723984
21.76142,25,116.739542
25.955906,34,116.777284
30.71223,35,117.536606
29.823345,35,117.55955
24.897545,35,117.586137
29.16341,35,117.632399
28.21223,33,117.675411
30.934458,36,117.69122
29.266914,35,117.707328
30.323345,35,117.735714
30.462229,35,117.803911
31.601116,36,117.836652
29.295488,35,117.855043
31.419085,36,117.915367
23.920544,30,117.915409
30.073334,35,117.979666
29.701529,34,117.991875
30.878897,35,118.03209
26.005249,36,118.098261
29.184036,33,118.119554
29.087214,36,118.128111
22.781652,29,118.14212
26.561312,36,118.197114
24.03079,31,118.218605
30.490011,36,118.24693
28.590439,34,118.27695
23.485308,27,118.299141
30.444817,35,118.379473
30.561398,35,118.387652
31.656672,36,118.413303
29.380077,34,118.448579
30.212233,35,118.478022
30.406628,34,118.502301
29.74001,33,118.525452
18.09266,21,118.544834
30.101004,35,118.55895
29.623219,36,118.656663
28.9474,34,118.674582
29.711836,34,118.71608
28.753231,35,118.754949
31.601116,36,118.786522
31.918188,36,118.813416
26.036423,35,118.82864
31.101116,36,118.851781
29.428776,36,118.942541
24.508652,35,118.950466
29.281656,36,118.998951
29.797367,35,119.034812
27.475174,34,119.059289
26.035051,35,119.093418
29.493425,35,119.109046
31.628897,36,119.140021
24.737242,33,119.210355
18.632616,24,119.217528
31.712234,36,119.224619
29.442457,35,119.274529
30.239975,35,119.324194
25.841904,35,119.353453
26.172821,36,119.378028
31.767788,36,119.407007
28.462069,33,119.466909
28.364084,35,119.476105
31.573336,36,119.501085
29.928774,36,119.545058
28.43215,31,119.56094
15.42517,18,119.613834
30.684458,36,119.631359
25.684849,34,119.640247
28.031656,34,119.674141
28.809437,36,119.755922
25.841988,35,119.778839
23.627953,30,119.801185
25.925318,35,119.823006
22.978817,27,119.877862
31.101118,36,119.891869
30.484325,36,119.907704
28.607723,36,119.913851
29.30357,34,120.004106
26.835152,33,120.01961
30.29898,35,120.06122
30.073336,35,120.08431
19.956545,23,120.090976
28.817665,36,120.14934
30.240002,35,120.156858
31.128895,36,120.178569
30.017784,35,120.261735
25.262075,35,120.277543
27.448322,34,120.309796
30.573338,35,120.345019
31.71223,36,120.360432
28.781593,35,120.413221
26.20309,35,120.424009
31.110582,35,120.448774
19.595839,25,120.514963
28.974564,33,120.544249
31.35112,36,120.551337
29.309431,36,120.631982
29.484325,36,120.646698
23.65573,30,120.685469
30.019295,34,120.692455
31.406677,36,120.700956
25.625622,35,120.786757
30.823336,35,120.818109
31.323343,36,120.833781
28.591837,34,120.912915
26.08858,36,120.912959
25.71154,34,120.969718
30.9065,36,120.96976
29.503859,36,120.97946
26.338581,36,121.078166
31.732746,36,121.107971
31.517786,36,121.125887
25.730875,35,121.198023
26.311705,36,121.206285
29.76627,33,121.239865
30.962225,35,121.258828
25.986046,34,121.258865
30.434057,35,121.364305
25.933771,34,121.387467
30.712234,36,121.420018
31.295565,36,121.490351
27.32982,35,121.490385
28.44832,35,121.519863
30.156033,35,121.536863
30.294996,35,121.536895
28.60193,33,121.638731
31.823343,36,121.63877
28.993425,33,121.670343
30.10112,35,121.756009
27.316236,32,121.765929
30.934456,36,121.765962
27.224043,33,121.791147
31.323341,36,121.813878
30.851112,35,121.906891
26.314135,35,121.906928
24.564209,35,121.939078
26.11977,35,122.02313
30.07332,35,122.031097
31.156279,36,122.039455
28.489836,33,122.039477
31.200903,35,122.082114
29.787918,35,122.175427
31.34386,36,122.18465
30.017757,35,122.209613
30.374077,34,122.287382
26.345531,36,122.310301
25.480875,35,122.310338
31.489977,36,122.318008
29.351114,34,122.345492
24.862497,35,122.460068
29.490005,34,122.460109
25.983812,34,122.492933
30.923595,35,122.577272
28.767784,32,122.577313
29.681496,35,122.599131
25.92532,35,122.607493
17.1369,20,122.623634
30.49001,36,122.641655
28.345446,35,122.73956
31.628897,36,122.771082
30.934265,35,122.846025
28.364992,35,122.846068
26.552723,35,122.878296
30.40668,36,122.878326
31.12421,36,122.901545
29.873219,36,122.917114
29.039886,36,123.01662
30.406673,36,123.049293
28.759974,33,123.105043
28.385492,36,123.126473
25.647541,35,123.148262
31.017786,36,123.156378
27.097343,31,123.156403
26.367266,36,123.179552
29.878902,35,123.293383
30.101116,34,123.316974
30.934454,36,123.388453
28.956549,35,123.402396
26.131218,32,123.409616
31.406673,36,123.427593
25.792294,35,123.427622
28.761995,35,123.44665
17.274836,20,123.543302
25.647545,35,123.551404
30.128897,36,123.583626
28.33721,35,123.645379
31.378893,36,123.676071
30.101103,35,123.692712
25.814207,35,123.692737
17.103176,21,123.707769
30.434446,35,123.714531
29.545565,35,123.812238
26.28393,36,123.854657
30.066586,34,123.908122
28.059427,35,123.945313
30.948227,35,123.961079
31.017775,35,123.961109
28.86841,36,123.985595
31.128893,36,123.993222
25.311705,36,124.099327
25.150555,34,124.125854
30.928867,35,124.185563
25.881927,35,124.223153
31.073341,35,124.23872
31.601118,36,124.248705
29.906673,35,124.267316
28.257294,35,124.274373
30.35112,35,124.380981
25.619766,35,124.406435
29.456553,35,124.45962
25.17855,32,124.472542
29.573338,35,124.507069
30.35087,35,124.514146
30.717981,35,124.531271
28.948322,35,124.53798
17.811575,21,124.609848
26.036432,35,124.638328
28.892906,35,124.662592
29.553343,34,124.727329
22.891312,28,124.74279
29.35019,34,124.768945
30.357258,34,124.776466
31.017786,35,124.810686
18.599699,22,124.845057
30.351114,34,124.885784
30.128838,34,124.916138
28.73914,33,124.993794
28.726099,35,125.027617
21.683584,25,125.042732
29.21882,36,125.057965
30.378899,36,125.066861
26.311707,36,125.096776
28.336563,35,125.160076
13.551041,16,125.168967
30.021198,35,125.193116
18.201471,23,125.241622
26.645037,36,125.275486
26.123188,35,125.298031
25.42622,34,125.32048
28.920544,36,125.367184
24.83431,34,125.423147
18.317654,21,125.431496
26.672821,36,125.431521
29.492735,35,125.457464
29.207298,34,125.503705
24.323334,28,125.532768
31.378895,36,125.56975
25.486757,35,125.638435
25.68287,34,125.682554
31.823343,36,125.706447
30.684454,36,125.706474
28.976103,36,125.72961
26.685232,36,125.77582
31.573341,36,125.806187
31.212229,36,125.844552
30.295507,35,125.904734
31.295567,36,125.959998
30.01688,35,125.976799
30.906675,35,125.97683
30.405664,35,126.003188
30.743427,35,126.048432
30.156675,35,126.077286
25.77112,31,126.084813
31.434444,36,126.180145
28.275084,35,126.220619
25.958904,35,126.237693
30.351122,36,126.245301
30.962229,36,126.266891
27.980724,32,126.312038
26.283932,36,126.312072
30.628897,36,126.354164
20.322395,24,126.425036
30.878897,35,126.448381
29.574802,34,126.489123
28.150919,34,126.512397
29.572947,35,126.544766
25.181675,33,126.577765
30.211199,34,126.58705
31.707546,36,126.638572
14.445907,17,126.647127
28.41849,35,126.70311
25.203094,35,126.729241
29.170536,36,126.776645
30.684454,36,126.829173
25.331303,35,126.854583
31.406675,36,126.870512
30.49001,36,126.925953
25.593182,35,126.925992
23.544615,30,126.966805
28.92051,35,126.982029
29.851116,34,127.05176
29.003878,36,127.118206
25.869768,35,127.1325
30.655378,35,127.147476
30.84438,35,127.198127
26.504858,36,127.207915
23.613968,30,127.21664
29.906273,35,127.239782
20.470774,27,127.255342
25.839485,36,127.398145
26.663275,33,127.40577
31.35112,36,127.41324
21.037352,28,127.421704
30.239935,35,127.498446
28.635508,36,127.519018
31.017784,36,127.544834
26.090696,35,127.555259
30.156677,35,127.684738
30.93443,35,127.69393
30.323341,36,127.710691
27.774387,35,127.710716
30.656677,36,127.783752
31.215649,36,127.798082
25.78385,36,127.821921
30.906677,36,127.830608
25.375645,35,127.960166
29.628899,35,127.96922
30.128893,35,127.986451
30.794922,35,127.986478
30.712227,36,128.063521
24.81589,33,128.081069
31.683187,36,128.081093
30.518572,34,128.097899
13.683583,16,128.111943
30.161055,34,128.235182
25.202122,35,128.235225
29.345444,36,128.267695
25.380856,33,128.318086
25.730873,35,128.349649
30.23999,36,128.357262
31.490002,36,128.372926
30.573345,36,128.385967
29.106604,34,128.489845
25.147541,35,128.499776
30.767387,35,128.534862
25.239141,29,128.544186
24.591839,29,128.58681
30.794992,35,128.620915
29.79556,34,128.637083
31.1289,36,128.672533
29.139814,36,128.779007
30.101116,36,128.78861
25.890276,35,128.814653
26.006153,36,128.829531
28.905125,33,128.846366
28.774391,36,128.907364
30.934439,36,128.923104
30.323341,35,128.948738
30.160082,35,129.06412
29.563824,36,129.064159
31.350946,36,129.096416
30.212233,35,129.106492
25.99329,35,129.126336
26.048828,33,129.18948
26.367262,36,129.197828
31.712156,36,129.23656
30.544886,35,129.340004
31.017786,36,129.347247
26.39504,36,129.376724
28.206558,35,129.376758
28.51211,35,129.392064
26.665812,33,129.445492
29.51779,35,129.455745
31.045559,35,129.503648
20.329397,24,129.570373
26.119762,35,129.612276
30.601122,35,129.618342
27.17461,32,129.642542
26.217693,36,129.659726
30.573343,36,129.727103
25.756144,36,129.736766
30.71222,35,129.779548
25.97837,36,129.849702
31.040876,35,129.887201
30.823345,36,129.90224
31.46223,36,129.929248
28.274393,36,129.946671
21.161907,29,129.973021
25.817163,34,130.004352
25.600441,34,130.053776
30.184423,35,130.136903
31.128902,36,130.182807
28.23433,35,130.189757
29.265528,36,130.220374
30.043474,35,130.229883
30.599651,35,130.2567
31.656675,36,130.297245
28.122282,34,130.324532
25.867258,36,130.410971
28.678778,35,130.452976
23.53966,30,130.453016
31.184446,36,130.470221
30.656673,36,130.518262
24.34457,34,130.527494
30.295551,35,130.579308
31.184376,35,130.612232
26.314209,35,130.706212
25.756151,36,130.753155
26.226322,36,130.753196
30.261715,36,130.770094
26.894138,36,130.806859
31.601122,36,130.814022
26.540627,31,130.820846
11.873532,14,130.869615
26.471115,36,130.885478
28.920534,35,130.971693
20.517782,24,130.994181
25.814209,35,131.019877
30.46183,36,131.026884
25.639034,30,131.050939
30.767792,36,131.080235
29.60112,35,131.14261
30.933586,36,131.168189
27.262106,33,131.233389
31.794271,36,131.292126
31.76775,36,131.322672
30.753784,35,131.322708
30.93445,36,131.353766
30.901993,36,131.383591
30.906622,35,131.43245
29.795555,35,131.456828
25.841963,35,131.526145
25.057615,29,131.526189
26.21136,30,131.560255
30.989883,35,131.600759
25.73231,34,131.627647
30.48274,34,131.664149
30.156641,36,131.734941
31.073345,36,131.761624
26.421898,35,131.820827
29.135504,36,131.82914
30.51779,36,131.861439
29.17247,32,131.890299
31.045567,36,131.897738
26.006151,36,131.950202
30.326704,34,132.003438
30.767782,36,132.039247
30.460962,35,132.095893
26.645044,36,132.095924
27.048977,32,132.106665
24.66538,34,132.158143
31.239613,35,132.173302
30.29553,35,132.231984
25.044697,29,132.239786
15.7364,19,132.34268
31.656675,36,132.35206
30.93444,35,132.404668
26.783928,36,132.418104
31.3789,36,132.428079
30.10112,36,132.47751
28.375895,33,132.524223
30.882315,36,132.555514
25.877827,34,132.631061
30.489733,34,132.638962
23.885664,30,132.660949
31.434454,36,132.693227
28.484324,35,132.700178
30.545565,36,132.747955
26.230877,35,132.786643
28.920547,36,132.829009
24.239143,28,132.838368
17.536507,22,132.872699
28.156672,32,132.880255
31.601124,36,132.933811
30.462196,34,132.958327
30.323338,34,133.018072
29.559433,36,133.080215
28.934448,34,133.104716
25.14754,35,133.123164
28.211365,33,133.138623
23.390686,28,133.164494
25.58948,36,133.173118
30.316076,36,133.255317
29.531658,36,133.318888
29.990005,34,133.35566
26.367262,36,133.393714
30.336226,35,133.403325
30.990013,36,133.431506
28.585157,35,133.446979
26.059525,35,133.456229
20.766918,25,133.517223
31.517782,36,133.539087
30.934454,36,134.367681
26.81171,36,134.407017
31.490011,36,134.414844
25.783928,36,134.439886
28.888924,36,134.455259
30.962233,36,134.463182
30.878897,36,134.522392
30.240004,35,134.539025
23.169634,27,134.622658
31.15668,36,134.654491
29.11499,36,134.699176
26.783932,36,134.722546
31.021208,36,134.740335
31.184454,36,134.747462
24.867258,36,134.803057
30.712236,36,134.818949
25.980875,35,134.889762
31.795393,36,134.928579
31.240007,36,134.974177
31.729326,36,135.001889
30.628895,35,135.012078
30.76779,36,135.028021
28.935293,34,135.075237
31.434452,36,135.10384
30.795567,36,135.169589
30.380703,34,135.192718
31.434277,36,135.253817
26.489141,31,135.263078
30.961624,35,135.280345
29.531548,36,135.280383
28.336962,35,135.340302
30.260492,34,135.363213
31.184454,35,135.440828
31.517786,36,135.471824
22.825346,30,135.51095
24.814209,35,135.526437
31.711658,36,135.545265
30.823305,36,135.562031
28.774399,36,135.619208
31.649412,36,135.641749
25.05769,34,135.708273
29.572477,34,135.73868
31.684452,36,135.79532
31.740011,36,135.808966
30.878897,36,135.824098
26.151314,34,135.824135
29.62872,35,135.885834
29.559439,36,135.912851
30.128895,35,135.967536
31.048983,35,136.003428
28.559433,36,136.070802
30.740005,35,136.082303
29.378897,34,136.092001
30.906673,35,136.100755
26.134357,36,136.176551
31.033619,35,136.195871
26.367262,36,136.255283
29.461363,36,136.284759
25.978603,34,136.34896
29.456554,36,136.349
26.273249,36,136.356262
26.756151,36,136.374271
20.359104,24,136.381904
28.496426,35,136.442652
26.97837,36,136.532433
31.601114,36,136.563574
31.712233,36,136.627821
31.378897,36,136.627857
31.10111,36,136.637233
29.266909,34,136.637258
30.490013,36,136.659353
29.961327,34,136.701141
29.1565,32,136.776686
31.212233,36,136.839547
29.573278,34,136.884961
31.767788,36,136.901579
25.672817,36,136.91536
31.601114,36,136.915382
31.01779,36,136.944177
24.878214,34,136.979477
30.809343,35,137.073446
31.184454,36,137.153842
31.250368,36,137.205632
30.878897,35,137.214824
26.728373,36,137.231502
26.339485,36,137.231526
30.84386,35,137.246821
29.928776,36,137.279942
30.715649,35,137.349806
25.267107,34,137.415271
24.405466,29,137.430378
26.14504,36,137.479955
30.351114,34,137.488876
31.35112,36,137.505378
26.395037,36,137.519535
25.542313,35,137.549424
26.036432,35,137.630253
31.212227,36,137.699801
30.767708,36,137.714941
26.29231,35,137.754481
29.036283,35,137.762628
29.226099,36,137.786648
31.354542,36,137.803459
29.392769,36,137.83039
30.43444,35,137.901444
26.091986,35,137.976138
30.822441,35,137.993733
28.990013,34,138.027447
31.179771,36,138.054526
24.489328,34,138.062532
30.488712,34,138.080142
31.295565,36,138.124598
25.786324,35,138.18511
25.841087,35,138.260498
30.927319,35,138.278902
22.809849,29,138.289358
25.944935,35,138.316044
30.740013,36,138.35466
25.81421,35,138.363257
29.378822,35,138.405583
30.934452,35,138.47142
26.839453,36,138.551811
25.645037,36,138.56726
31.601118,36,138.576258
31.433542,36,138.597527
25.360832,34,138.618846
22.433502,28,138.625625
31.351118,36,138.638407
25.850267,34,138.727224
26.648462,36,138.834943
29.71017,35,138.845843
31.01778,35,138.853756
31.015732,35,138.879613
26.867264,36,138.908312
31.24343,36,138.91428
31.378897,36,138.928605
31.10112,36,139.018774
26.530607,33,139.100238
31.044075,35,139.111994
24.240005,28,139.139664
31.684454,36,139.139693
31.045527,35,139.156877
31.184378,36,139.197603
31.644732,36,139.218335
30.427189,36,139.308606
23.144724,29,139.361958
28.710735,35,139.376136
25.035864,35,139.383766
30.073345,36,139.414162
30.351122,36,139.428247
29.823036,35,139.455421
26.867266,36,139.483166
28.69106,36,139.573544
27.980677,33,139.604911
24.514944,33,139.622352
25.511663,34,139.639463
31.712227,36,139.687314
29.957544,34,139.687352
30.628899,35,139.725454
31.073214,35,139.753092
26.895042,36,139.852837
30.04351,36,139.882891
31.8789,36,139.900749
30.673767,35,139.909249
30.014832,34,139.948995
27.920538,35,139.955722
28.92054,36,139.998661
31.156675,35,140.024024
26.08948,36,140.143593
25.992338,32,140.159391
30.87889,35,140.167698
31.04557,36,140.206734
30.360186,34,140.234348
31.628899,36,140.242192
28.052088,35,140.280931
30.516312,35,140.303993
23.226095,29,140.379177
29.114988,36,140.418402
25.991394,30,140.426285
29.378445,35,140.433375
25.846186,30,140.4624
29.142769,36,140.498898
26.728373,36,140.558359
31.156616,35,140.575562
31.295393,36,140.662135
28.420542,35,140.697661
30.378647,35,140.706359
31.256056,35,140.716283
29.366953,34,140.7449
26.728373,36,140.795373
30.012108,36,140.849731
31.85112,36,140.865984
21.772373,27,140.928187
29.101116,34,140.937145
29.587208,36,140.982219
20.451529,24,140.982258
29.531637,36,140.990683
26.061708,36,141.021135
28.809435,36,141.123438
30.43643,35,141.132232
22.544615,28,141.199477
31.85112,36,141.208817
26.147434,35,141.208841
31.85112,36,141.265458
26.950598,36,141.275439
31.184414,35,141.303239
28.33153,35,141.415147
29.900702,35,141.422499
27.106295,31,141.455896
30.128891,35,141.492688
31.79517,36,141.502027
26.36258,36,141.552513
28.984327,36,141.559977
30.434452,35,141.575606
30.851126,36,141.696552
31.323345,36,141.704179
30.96557,35,141.726325
31.045563,36,141.771995
26.756151,36,141.781818
25.119764,35,141.827684
26.645042,36,141.843134
29.87322,36,141.859824
29.845442,36,141.983361
29.290884,35,141.983414
30.90667,35,142.007915
19.0131,22,142.026253
21.628029,26,142.041945
31.156677,36,142.068414
30.073341,35,142.068448
26.251467,36,142.152032
30.240007,35,142.263607
26.450596,36,142.272123
23.273872,31,142.272149
26.895039,36,142.297929
26.642902,31,142.31367
31.323343,36,142.329032
31.906673,36,142.354119
30.990004,35,142.435588
19.919634,23,142.487101
26.322481,32,142.536274
30.378893,34,142.553857
29.373222,36,142.560733
28.712223,33,142.595832
31.427195,36,142.603369
25.985857,35,142.629813
28.99661,36,142.707925
31.823343,36,142.756171
28.155075,34,142.791638
31.20497,35,142.815263
31.12889,35,142.822811
24.427038,34,142.852127
31.51779,36,142.876852
30.874218,36,142.909893
31.628819,36,143.000764
26.689045,34,143.033466
24.607382,31,143.042825
29.21223,32,143.085508
29.206553,35,143.099683
26.950594,36,143.146378
26.298845,35,143.162309
28.808851,33,143.179211
18.936413,22,143.271564
29.198328,36,143.287359
26.17504,35,143.314711
25.980703,35,143.32387
28.50388,35,143.367077
26.309654,36,143.428506
31.434454,36,143.444818
31.708382,36,143.462699
29.127594,33,143.534659
23.511784,30,143.552354
31.90664,36,143.580092
31.076712,35,143.610949
30.017782,35,143.655036
29.253782,35,143.724114
28.614983,35,143.740383
30.206535,36,143.762267
23.144726,29,143.77895
21.786184,30,143.825962
26.89846,36,143.851019
25.479582,35,143.891214
30.062664,35,143.932395
31.712233,36,144.012462
30.656681,36,144.028694
28.669453,35,144.041623
29.02439,36,144.067287
24.030788,30,144.067312
30.440968,35,144.124674
25.461945,33,144.145714
30.601118,35,144.197839
29.267786,35,144.277507
31.767786,36,144.301444
30.878895,35,144.309469
25.841988,35,144.331155
31.85055,36,144.343314
26.839487,36,144.402814
31.74001,36,144.423064
27.809566,32,144.446809
28.845438,35,144.563312
29.479012,33,144.579661
30.87889,35,144.586957
30.490002,34,144.611383
26.230879,35,144.627686
28.420525,35,144.685901
31.073263,36,144.715587
30.87882,35,144.731274
25.533924,36,144.845436
25.700937,35,144.853413
30.517786,35,144.863572
28.49001,33,144.872611
26.203098,35,144.906816
29.212172,34,144.956457
25.609081,35,144.993381
28.774397,36,145.017886
28.878815,33,145.139354
28.691061,36,145.149537
25.736757,35,145.149569
30.399418,36,145.176763
31.601118,36,145.212568
31.9065,36,145.260142
30.34543,36,145.301251
26.345535,36,145.328318
29.350945,33,145.410808
30.99001,35,145.43607
25.956642,36,145.444593
30.878902,36,145.470272
28.115128,33,145.478841
29.448322,36,145.5604
28.646147,35,145.594925
26.172815,36,145.630295
20.004457,24,145.639596
26.67282,36,145.711237
27.420704,33,145.745537
31.851116,36,145.745567
31.267788,36,145.776433
22.79305,29,145.825731
31.406672,36,145.84848
29.476496,35,145.904911
30.07323,35,145.913101
27.885498,35,145.980091
29.51779,34,146.008889
31.763102,36,146.027078
30.184061,35,146.054249
29.79556,35,146.117603
31.017786,36,146.151626
30.85112,36,146.204864
26.422821,36,146.213331
28.017782,32,146.254139
28.86841,36,146.313485
26.172817,36,146.330728
25.418058,35,146.349233
29.045565,34,146.392763
31.490002,36,146.44086
30.434448,36,146.498031
29.031649,36,146.506461
30.989105,35,146.536079
26.064209,35,146.583963
29.43445,35,146.601048
30.007103,34,146.610419
29.428774,36,146.674935
19.190325,26,146.707076
29.512106,36,146.723724
27.706554,33,146.75491
31.437872,36,146.822862
30.156672,35,146.871635
31.712229,36,146.897191
30.349646,35,146.897221
30.573322,36,146.972163
25.895037,36,147.005041
31.323341,36,147.019381
29.512112,36,147.051369
25.137556,32,147.080102
26.229736,36,147.152238
27.956549,34,147.159255
29.151985,34,147.159277
25.478643,35,147.234811
31.660095,36,147.273441
29.076534,36,147.291515
30.767794,36,147.326307
19.118444,22,147.326345
31.045563,35,147.352044
13.767386,16,147.401267
30.101105,35,147.431879
29.274393,36,147.439019
25.968147,35,147.510128
31.128862,36,147.570025
26.117264,36,147.602547
30.26779,36,147.602588
22.61823,29,147.622537
29.428776,36,147.622563
28.285202,34,147.690417
28.854774,36,147.696877
26.200596,36,147.776154
27.711359,32,147.80389
17.92517,21,147.852526
30.489761,35,147.864046
25.651089,36,147.871647
29.990004,35,147.888304
31.406673,36,147.896606
30.92374,36,147.984081
30.239994,36,148.064892
30.406664,35,148.087844
26.036411,35,148.135785
27.837353,33,148.155664
31.767786,36,148.155693
31.045547,36,148.163675
29.406498,35,148.1815
30.045568,35,148.270242
31.601118,36,148.368018
31.71223,36,148.392898
30.868177,35,148.437967
28.170546,34,148.447543
30.073055,35,148.465908
28.913284,36,148.465957
31.71223,36,148.491719
31.878897,36,148.585127
19.04448,22,148.634636
31.851122,36,148.674753
28.885502,36,148.699392
31.323341,36,148.736392
26.286434,35,148.752552
29.817663,36,148.760919
31.573336,36,148.783431
21.45402,28,148.849576
26.341703,35,148.85791
31.101082,35,148.948847
28.079832,35,148.971045
31.017788,36,149.020253
30.990011,36,149.036343
26.422817,36,149.047004
31.07294,35,149.065628
29.595446,36,149.159353
25.758532,35,149.159394
28.64209,35,149.250178
30.601126,36,149.279073
28.80963,35,149.316539
26.839485,36,149.339675
29.32527,36,149.346821
30.96218,35,149.35567
30.8789,36,149.433367
28.948324,36,149.433407
25.953083,35,149.510204
30.21223,35,149.539794
25.267124,30,149.56409
25.647543,35,149.580764
29.240007,34,149.611459
31.878893,36,149.619612
31.156616,35,149.708514
25.75615,36,149.716462
26.61659,32,149.764774
25.006142,36,149.828765
30.128895,35,149.845803
30.618217,35,149.861568
29.682194,36,149.904094
31.573341,36,149.915723
25.428335,34,149.991868
31.19303,36,150.016837
29.595434,36,150.061119
28.873219,36,150.129191
26.201555,35,150.137515
26.922821,36,150.161429
29.512205,34,150.189255
25.857815,35,150.206488
26.373312,36,150.29215
30.76779,36,150.318907
26.717691,36,150.370511
29.734327,36,150.432211
26.311707,36,150.440291
30.8789,36,150.462036
29.0177,34,150.468784
27.968834,35,150.493395
31.68445,36,150.579757
31.656675,36,150.602064
31.878893,36,151.381108
23.239141,27,151.404558
30.100216,35,151.435117
30.962229,35,151.444241
30.017788,36,151.484116
26.281876,36,151.507854
29.434444,34,151.593514
29.012108,36,151.629694
31.601122,36,151.679858
31.74001,36,151.701479
30.462234,36,151.729896
26.101116,30,151.729927
26.895044,36,151.736685
30.434456,36,151.798329
30.32244,35,151.860284
31.767786,36,151.909737
31.90628,36,151.954788
30.382318,35,151.974037
29.812662,35,152.004763
29.738802,35,152.013022
31.434057,36,152.013051
30.684456,36,152.086079
24.953098,35,152.143137
31.74001,36,152.206817
26.059544,31,152.215252
31.032755,36,152.273232
31.90668,36,152.30722
31.823345,36,152.31902
26.50615,36,152.319057
26.145039,36,152.392355
29.34184,34,152.431834
25.87562,35,152.496144
30.015673,34,152.496188
31.795563,36,152.56679
25.00379,34,152.582308
29.198328,36,152.607275
26.85658,36,152.607324
28.697412,33,152.654635
31.51779,36,152.71232
25.211548,34,152.757879
29.512074,36,152.775409
31.684456,36,152.84689
30.877995,35,152.854089
28.600252,33,152.862105
29.07994,36,152.883745
26.341988,35,152.925829
30.934452,36,152.988658
31.795563,36,153.038101
29.079943,36,153.054193
26.958305,31,153.095167
27.948324,35,153.115466
26.978367,36,153.143326
31.712215,36,153.165271
25.67532,35,153.196067
31.184452,36,153.275202
31.005838,35,153.316027
31.490005,36,153.342446
31.378887,36,153.384463
26.56163,36,153.408957
26.425283,35,153.428137
31.90668,36,153.462748
26.453098,35,153.486926
28.955257,35,153.566221
26.20058,36,153.612987
26.36726,36,153.638249
31.10112,36,153.681626
29.567669,36,153.705203
26.617184,36,153.722281
26.922817,36,153.75395
32.016518,36,153.779028
29.067669,35,153.848598
28.746616,36,153.907386
30.93445,35,153.924952
25.81331,35,153.965459
30.295568,36,153.997102
31.545565,36,154.016071
24.989141,29,154.016098
27.261887,34,154.031325
31.517784,36,154.126485
30.51211,36,154.18695
26.728376,36,154.203327
31.987955,36,154.244311
31.323336,35,154.270539
29.401594,35,154.287003
31.87882,36,154.295012
29.234331,36,154.310187
26.645044,36,154.41904
25.839483,36,154.480979
29.809559,35,154.48926
26.728374,36,154.539823
28.354307,35,154.556823
30.67377,35,154.575103
30.906677,36,154.593527
26.367264,36,154.611012
17.277637,22,154.611059
26.726318,36,154.779725
30.905384,36,154.787444
28.031656,34,154.819843
31.017784,35,154.844977
31.044266,35,154.863573
26.89503,36,154.888035
31.184456,36,154.905204
30.351114,36,154.905228
23.47523,30,155.058343
31.212233,36,155.065935
31.212233,36,155.075376
29.031654,36,155.131593
26.83931,36,155.148961
29.184452,34,155.172434
31.767788,36,155.172464
26.396645,35,155.180864
28.392767,35,155.326994
28.623205,35,155.343615
31.74001,36,155.343643
31.90668,36,155.402944
29.68445,35,155.410225
30.593462,35,155.432761
25.812153,35,155.439509
29.90668,36,155.439529
31.184452,35,155.586997
30.184452,36,155.614969
26.53998,36,155.615014
29.11513,34,155.666941
31.767788,36,155.694255
31.045565,36,155.718223
30.851122,36,155.725743
31.851122,36,155.725766
20.780746,24,155.788821
26.22837,36,155.904875
30.851124,36,155.904912
31.82334,36,155.952413
30.8789,36,155.979493
29.791733,33,155.98815
31.073341,35,156.008123
31.767788,36,156.008158
26.895039,36,156.083474
31.823309,36,156.211887
31.49001,36,156.211926
31.656677,36,156.258506
24.114124,30,156.258546
30.62889,35,156.282254
26.33948,36,156.282285
31.628899,36,156.304264
28.726103,35,156.36325
25.595535,36,156.497712
31.406675,36,156.497757
26.783926,36,156.546708
31.323345,36,156.54675
31.684452,36,156.570822
31.851122,36,156.570847
31.10112,36,156.595056
26.811707,36,156.654261
30.267784,35,156.767003
30.545559,36,156.774749
25.517788,30,156.797631
30.71223,36,156.820965
28.357727,36,156.82099
30.378902,36,156.844525
31.962229,36,156.868538
26.867264,36,156.928066
31.073343,35,157.053177
31.462234,36,157.075099
22.727446,27,157.07514
26.589481,36,157.105132
30.740007,36,157.135274
31.823341,36,157.135331
30.128883,34,157.172032
26.78393,36,157.251137
21.572445,25,157.273646
28.802172,36,157.371572
26.345533,36,157.37162
30.795563,36,157.397312
25.928658,35,157.416874
26.117262,36,157.424616
31.854538,36,157.460167
31.60112,36,157.542155
18.128893,21,157.551334
30.628723,35,157.561045
31.8789,36,157.66597
31.184456,36,157.690143
31.24001,36,157.70829
31.005842,35,157.708323
26.978376,36,157.750792
26.102953,31,157.794679
30.225191,35,157.816706
25.950598,36,157.841156
18.38741,23,157.882053
31.215645,36,157.942952
30.100986,35,157.959861
31.212233,36,157.985539
29.878899,35,158.014894
