#{"t_start": 1764374475.2067072, "env_id": "intersection-v1"}
r,l,t
0.0,6,643.005123
10.0,10,643.525692
-1.0,5,643.817701
10.0,10,644.699798
2.0,8,646.415451
9.0,9,646.941701
10.0,10,647.774806
9.0,9,648.37244
-0.841249,5,648.780747
-2.0,4,649.138648
7.0,7,649.502488
9.0,9,650.176144
0.0,6,650.465664
-1.0,5,650.948848
1.0,7,651.462744
9.0,9,652.101232
0.0,5,652.547458
8.616025,10,653.355628
9.0,9,653.828504
0.420014,6,654.207471
-1.0,5,654.638498
10.0,10,655.465119
8.0,8,655.923101
9.0,9,656.41107
9.0,9,656.979712
9.0,9,657.547662
9.0,9,658.074872
9.0,9,658.543469
0.0,6,658.898183
-1.0,5,659.133305
0.0,6,659.430373
-0.57992,5,659.936248
10.0,10,660.524302
-1.0,5,660.928702
-1.0,5,661.322005
9.0,9,661.951611
9.0,9,662.750968
9.0,9,663.640707
0.0,6,663.991698
-1.0,5,664.308449
-5.0,1,664.397536
0.0,6,664.797738
9.0,9,665.581771
-1.511731,8,666.048378
-1.0,5,666.384977
6.298868,9,666.893937
10.0,10,667.557196
9.0,9,668.261044
9.0,9,668.697978
-1.0,5,669.011757
-1.0,5,669.640664
10.0,10,670.079036
0.0,6,670.504538
0.0,6,670.880758
9.0,9,671.972979
1.0,6,672.361128
-1.299552,4,672.567281
9.0,9,672.948924
0.0,6,673.438893
0.0,6,673.865204
2.42,8,674.145862
9.0,9,674.583676
9.0,9,675.114596
0.0,6,675.479437
10.0,10,676.13962
9.0,9,676.60609
-0.931455,6,677.204865
0.0,6,677.637307
-2.0,6,678.117615
7.616072,9,678.724056
0.0,6,679.148708
-1.0,5,679.379022
9.0,9,679.889354
8.0,8,680.323251
9.0,9,682.115021
2.0,8,682.725738
-1.0,5,683.161399
9.0,9,683.538951
-1.0,5,683.937489
-1.318719,6,684.403627
9.0,9,685.186527
-1.0,5,685.509659
-1.0,5,685.901686
9.0,9,686.586262
0.0,6,686.963656
0.0,6,687.16561
0.0,6,687.448887
-1.0,4,687.651792
9.0,9,688.020819
9.0,9,688.594467
-0.841249,5,688.894639
9.0,11,689.721598
9.0,9,690.67516
-0.841249,5,690.995381
-1.0,5,691.24594
10.0,10,691.787762
9.0,9,692.469997
10.0,10,693.090138
0.700013,6,693.604015
0.0,6,694.045836
0.0,6,694.275313
0.0,6,694.531987
-1.0,5,694.782111
10.0,10,695.427154
8.0,8,695.874498
9.0,9,696.409739
-1.0,5,696.738761
9.0,9,697.239976
0.0,6,697.434888
9.0,9,697.885653
11.0,11,698.530913
-1.0,5,698.915035
9.0,9,699.242779
0.0,6,699.582922
8.617423,10,699.906022
-2.0,4,700.12402
-1.0,5,700.517804
0.0,6,700.945669
1.0,7,701.477329
10.0,10,702.051334
0.0,6,702.476574
10.0,10,703.277852
9.0,9,703.88168
9.0,9,704.248908
8.615645,10,704.964792
-0.299923,5,705.349519
0.0,5,705.611851
-1.0,5,705.89661
-1.0,5,706.23649
9.0,9,706.890468
-1.0,5,707.304641
8.0,8,707.995197
-1.0,5,708.34212
10.0,10,708.95031
0.0,5,709.258621
10.0,10,709.9088
0.0,6,710.265361
8.0,8,710.793658
9.0,9,711.321005
0.700013,6,711.773441
9.0,9,712.159877
-2.0,4,712.361392
-2.0,4,712.543375
0.0,6,712.909298
0.0,6,713.465357
9.0,9,714.305641
10.0,10,716.21853
8.0,8,716.497609
-1.0,5,716.821419
-0.299923,5,717.181442
0.0,5,717.412492
9.0,9,718.06587
-1.0,5,718.295398
-0.57992,5,718.586538
9.0,9,719.098052
9.0,9,719.651833
9.0,9,719.972108
9.0,9,720.413669
-1.0,5,720.809408
8.0,8,721.432966
-1.0,5,721.801413
0.0,6,722.148482
0.0,6,722.481346
-0.841249,5,722.699742
0.420014,6,723.070554
9.0,9,723.523841
-1.0,5,723.852967
9.0,9,724.220842
10.0,10,724.751536
9.0,9,725.465455
0.0,6,725.828947
10.0,10,726.177343
10.0,10,726.774078
0.0,5,727.167796
-2.0,4,727.398552
1.0,7,728.024024
0.0,6,728.421201
-1.0,5,728.89008
-1.0,5,729.162879
9.0,9,729.641548
9.0,9,730.189315
0.700013,6,730.645206
-1.0,5,730.870729
9.0,9,731.341118
9.0,9,732.004539
0.0,6,732.361562
8.0,8,732.662587
8.0,8,733.180404
-0.299923,5,733.305923
0.0,5,733.546274
9.0,9,734.261571
-1.0,5,734.561263
0.0,6,735.142854
8.0,8,735.565022
0.0,6,736.024941
9.0,9,736.497589
9.0,9,737.207465
0.0,6,737.562649
9.0,9,737.851136
9.0,9,738.512524
1.0,7,739.093959
9.0,9,739.821283
9.0,9,740.331796
0.0,6,740.691562
0.0,6,741.017811
9.0,9,741.373744
9.0,9,741.729535
10.0,10,742.274704
-1.57953,4,742.492141
0.420014,6,742.757247
0.0,6,743.114136
9.0,9,744.123547
9.0,9,744.752787
0.0,6,745.089953
8.0,8,745.504733
0.0,6,745.752535
9.0,9,746.426641
9.0,9,748.582882
8.0,8,749.259216
9.0,9,749.68406
0.0,6,750.29373
0.158681,6,750.545041
-1.0,5,750.883348
9.0,9,751.526142
9.0,9,751.862521
9.0,9,752.517973
9.0,9,753.314709
9.0,9,754.031883
-1.0,5,754.350432
8.0,8,754.862555
0.0,6,755.233946
10.0,10,755.964245
9.0,9,756.507517
0.158681,6,756.809852
10.0,10,757.310258
-1.299552,4,757.504182
10.0,10,758.042675
-1.0,5,758.337312
9.0,9,758.978501
10.0,10,759.899494
0.0,6,760.361313
-1.0,5,760.724776
9.0,9,761.306445
9.0,9,761.83584
9.0,9,762.418768
9.0,9,763.110466
-2.0,4,763.252127
9.0,9,763.829636
-5.0,1,763.919777
0.0,6,764.221874
1.0,7,764.664362
8.0,8,765.192227
10.0,10,765.754748
-1.0,5,766.14541
8.0,8,766.71351
9.0,9,767.460571
10.0,10,768.140144
8.552042,11,768.822937
0.0,6,769.359249
0.0,6,769.665001
9.0,9,770.327294
10.0,10,770.76369
-1.0,5,771.010519
8.0,8,771.466388
0.0,6,772.03594
10.0,10,773.035147
9.0,9,773.692703
10.0,10,774.983837
9.0,9,775.577786
-0.299923,5,775.785617
-3.0,3,776.019628
0.0,6,776.587558
-1.0,5,776.903728
-1.0,5,777.206112
2.0,8,777.640236
9.0,9,777.888774
8.0,8,778.254561
9.0,9,778.951809
-2.0,4,779.176325
9.0,9,779.916286
9.0,9,780.318474
9.0,9,780.945959
10.0,10,781.65645
9.0,9,782.190303
0.0,6,784.011279
1.0,6,784.408563
9.0,9,784.949357
9.0,9,785.501674
-1.0,7,785.967635
9.0,9,786.917322
1.0,7,787.516062
0.0,6,787.941868
10.0,10,788.71515
0.0,5,788.978162
0.0,6,789.220337
9.0,9,789.738986
8.62673,10,790.363962
-0.57992,5,790.746445
0.0,6,791.249272
-1.0,5,791.657315
8.0,8,792.211182
0.0,5,792.547698
-0.299923,5,792.824738
8.0,8,793.089808
0.0,6,793.552958
8.0,9,794.234631
8.0,8,794.703784
0.0,5,795.007294
9.0,9,795.475983
10.0,10,796.296727
9.0,9,796.739217
10.0,10,797.244657
9.0,9,798.014818
0.0,6,798.605685
9.0,9,799.29792
-1.0,5,799.599154
0.0,6,799.953218
0.0,6,800.449545
0.0,6,800.869424
2.0,8,801.339816
0.0,6,801.862529
9.0,9,802.500706
2.0,7,802.930599
-1.0,5,803.339402
0.0,6,803.833666
9.0,9,804.579376
8.0,8,805.351158
9.0,9,806.399178
10.0,10,807.098323
9.0,9,807.712203
0.0,5,808.108369
10.0,10,808.880107
0.0,6,809.242605
-1.0,5,809.527665
-5.0,1,809.652909
9.0,9,810.315207
1.0,7,810.69528
-1.57953,4,811.027973
10.0,10,811.845866
-1.0,5,812.33928
0.0,6,812.837556
8.0,8,813.225263
10.0,10,813.85202
9.0,9,814.44049
0.0,6,814.704051
7.240699,11,815.468643
11.0,11,815.84568
-1.0,5,816.289263
0.0,6,816.597336
9.0,9,817.303039
-1.0,5,817.631968
10.0,10,818.136207
10.0,10,818.982505
9.0,9,819.436653
8.0,8,821.398263
0.420014,6,821.813675
1.0,7,822.00912
-1.318719,5,822.43806
9.0,9,822.92765
-2.0,4,823.290211
0.0,6,824.004608
10.0,10,824.577551
10.0,10,825.631471
10.0,10,826.397804
-5.0,1,826.542806
10.0,10,827.231357
8.0,8,827.6573
-2.838445,3,827.972954
-0.57992,5,828.525355
-1.84084,4,828.81743
10.0,10,829.456007
-1.0,5,829.860868
-1.0,5,830.258248
10.0,10,831.404502
0.0,6,831.86997
10.0,10,832.867642
8.0,8,833.302836
-1.0,5,833.486067
10.0,10,834.256181
-0.57992,5,834.571776
9.0,9,835.126358
0.0,5,835.384743
0.158681,6,835.742721
8.0,8,836.221322
9.0,9,836.728198
9.0,9,837.299263
9.0,9,837.80236
-1.0,5,838.271876
-0.841249,5,838.600307
10.0,10,839.286159
-0.57992,5,839.575627
10.0,10,840.169235
10.0,10,840.985865
10.0,10,841.851248
10.0,10,842.722261
9.0,9,843.463237
-1.372771,6,843.972987
0.0,5,844.222823
9.0,9,844.836699
9.0,9,845.295565
0.0,5,845.575243
9.0,9,846.058916
-1.0,5,846.349575
0.0,6,846.911381
-1.84084,4,847.141043
9.0,9,847.808526
-1.0,5,848.150593
-1.0,5,848.481765
8.0,8,848.867656
8.549876,11,849.557662
3.0,9,850.151806
10.0,10,850.711345
10.0,10,851.642901
10.0,10,852.090874
0.0,6,852.36345
1.0,6,852.695449
10.0,10,853.47634
10.0,10,853.758773
9.0,9,854.124216
9.0,9,854.855456
0.0,6,855.110743
-0.675908,6,855.670888
0.0,6,856.124892
9.0,9,857.903834
9.0,9,858.490048
9.0,9,858.991474
9.0,9,859.544236
-2.0,4,859.775795
0.0,6,860.155078
0.0,6,860.590979
0.0,6,860.901908
8.616025,10,861.536365
8.615844,10,862.490524
10.0,10,863.042001
10.0,10,863.801546
10.0,10,864.223682
-2.318366,5,864.745929
0.0,6,865.192544
9.0,9,865.911759
9.0,9,866.560857
9.0,9,867.019662
0.0,6,867.397782
-1.0,5,867.749845
-1.675491,5,868.188858
0.0,6,868.718498
9.0,9,869.100154
-2.0,4,869.446398
9.0,9,869.789082
-0.841249,5,870.217519
-1.0,5,870.574429
9.0,9,871.322493
0.0,6,871.783493
7.538649,11,872.616091
-2.0,4,872.82251
9.0,9,873.714574
9.0,9,874.327507
2.0,8,874.694448
-4.0,2,874.897864
-1.0,4,875.130296
-1.0,5,875.568156
9.0,9,876.283808
0.0,6,876.739485
9.0,9,877.230061
9.0,9,877.973936
9.0,9,878.651072
10.0,10,879.430731
-1.0,5,879.883666
-2.0,4,880.137658
-1.84084,4,880.477356
10.0,10,881.087432
-1.0,5,881.491131
9.0,9,881.961842
9.0,9,882.669482
11.0,11,883.255862
0.0,5,883.693679
9.0,9,884.3177
-1.0,4,884.741939
8.0,8,885.304808
9.0,9,886.03437
0.0,6,886.451406
9.0,9,887.280616
-0.841249,5,887.690944
9.0,9,888.291294
0.700013,6,888.937417
8.617423,10,889.597435
7.61852,9,890.285852
10.0,10,890.926297
1.0,7,891.475033
10.0,10,891.971333
-1.0,5,892.407709
8.0,8,893.031585
9.0,9,895.107399
9.0,9,895.718659
9.0,9,896.037876
0.0,6,896.296699
-1.57953,4,896.6674
8.62673,10,897.23568
9.0,9,897.604726
-2.0,4,897.894448
10.0,10,898.339604
0.0,6,898.567647
9.0,9,899.008754
0.158681,6,899.243789
-1.0,5,899.599496
9.0,9,900.288116
0.0,6,900.820215
0.0,6,901.137512
8.0,8,901.37666
-1.0,5,901.76288
1.0,7,902.200408
9.0,9,902.650609
0.0,6,902.93584
9.0,9,903.331692
-1.0,5,903.745941
10.0,10,904.759663
9.0,9,905.331441
0.0,6,905.761966
-1.0,5,906.17068
9.0,9,906.868227
0.0,6,907.319453
0.0,6,907.691861
-1.0,5,908.331069
0.0,6,909.071064
9.0,9,909.767618
-1.0,5,910.093586
8.0,8,910.500438
7.550194,10,911.596686
7.615917,9,911.988037
10.0,10,912.960396
9.0,9,913.3519
-0.57992,5,913.605137
0.0,6,914.000777
10.0,10,914.298837
-2.0,4,914.677628
9.0,9,915.45997
9.0,9,916.017752
-1.0,5,916.502354
0.0,6,916.837552
0.0,6,917.186216
9.0,9,917.535765
0.0,6,917.838848
-1.0,5,918.086491
10.0,10,918.979318
-1.0,5,919.188625
9.0,9,919.698106
-1.0,5,919.947593
9.0,9,920.594097
-1.0,5,920.92199
0.0,6,921.196806
9.0,9,921.972824
9.0,9,922.616121
-0.841249,5,922.892736
9.0,9,923.388931
-1.0,5,923.659783
-1.318719,6,923.905039
0.0,6,924.222358
9.0,9,924.563399
-0.841249,5,924.947412
-1.0,6,925.232157
0.0,6,925.545372
-1.0,5,926.013542
9.0,9,926.546182
0.0,6,926.950398
0.0,6,927.37883
0.0,6,929.452405
-1.0,5,929.91895
8.0,8,930.442607
9.0,9,931.275028
9.0,9,931.723605
9.0,9,932.314223
10.0,10,932.913186
9.0,9,933.383307
9.0,9,934.306209
8.0,8,934.907503
0.0,6,935.312196
9.0,9,935.840682
1.0,7,936.292287
10.0,10,937.091091
9.0,9,937.760957
-1.0,4,938.060583
-1.0,5,938.361191
10.0,10,938.840887
9.0,9,939.655463
-1.0,5,939.948498
0.0,5,940.243877
0.0,6,940.550125
9.0,9,940.938701
10.0,10,941.436479
0.0,6,941.706613
-1.0,5,941.944536
-1.0,5,942.369382
10.0,10,942.95627
0.0,6,943.329384
8.0,8,943.828427
-1.0,4,944.167434
-1.0,5,944.494404
-1.0,5,944.952448
9.0,9,945.304958
0.0,6,945.843156
0.0,6,946.180471
-0.299923,5,946.492936
0.0,6,946.795277
-5.0,1,946.904436
-1.0,5,947.276511
9.0,9,947.928792
9.0,9,948.566197
10.0,10,949.202796
9.0,9,949.893895
0.0,6,950.355405
0.0,6,950.647582
9.0,9,951.281282
9.0,9,951.839244
0.0,6,952.149089
10.0,10,952.588154
1.158669,7,952.919119
9.0,9,953.326515
-1.0,5,953.62402
0.0,6,954.113212
9.0,9,954.697559
0.0,5,954.982496
-1.0,5,955.308766
8.0,8,955.815342
9.0,9,956.257507
9.0,9,956.726118
9.0,9,957.182187
9.0,9,957.661328
9.0,9,958.209107
1.0,7,958.615884
0.0,5,958.932171
10.0,10,959.291456
0.0,5,959.556052
0.0,6,960.095642
-5.0,1,960.225972
0.0,6,960.852559
9.0,9,961.38868
0.0,5,963.017716
1.0,6,963.41164
9.0,9,963.935251
0.0,6,964.318301
0.0,6,964.831801
-1.0,4,965.122115
7.615917,9,965.529874
-1.0,5,965.819488
0.0,6,966.175804
-1.0,6,966.540198
9.0,9,966.941018
0.0,6,967.263821
1.0,7,967.906034
0.0,6,968.482655
9.0,9,968.851512
9.0,9,969.321154
-0.841249,5,969.536709
11.0,11,970.434332
0.0,6,970.724042
9.0,9,971.158921
9.0,9,971.792881
0.0,6,972.064343
0.0,6,972.445379
-1.0,5,972.679005
10.0,10,973.173327
-1.0,5,973.613495
9.0,9,974.286327
9.0,9,974.839057
9.0,9,975.409622
0.0,5,975.652353
9.0,9,976.193682
-0.299923,5,976.573666
9.0,9,977.300007
9.0,9,978.17504
9.0,9,978.806215
-1.0,5,979.192296
9.0,9,979.79617
0.0,6,980.173804
9.0,9,980.520309
-1.634655,5,980.933386
-1.0,5,981.256057
9.0,9,981.764186
9.0,9,982.489391
9.0,9,983.344547
0.0,6,983.709445
0.0,6,984.0248
-1.373258,7,984.394791
0.0,5,984.704029
1.0,7,985.254753
-1.0,5,985.507717
9.0,9,986.160638
9.0,9,986.73086
9.0,9,987.430622
10.0,10,988.283153
10.0,10,988.671507
9.0,9,989.132929
-1.223103,6,989.492777
9.0,9,990.28876
8.681208,10,991.389496
3.0,9,991.792256
9.0,9,992.155007
0.0,6,992.388807
9.0,9,992.794788
0.0,6,993.09951
8.0,8,993.825274
10.0,10,994.302762
9.0,9,995.13683
10.0,10,995.756189
9.0,9,997.658258
-1.299552,4,997.926878
0.0,6,998.459563
0.0,6,999.004175
-2.0,4,999.297505
-1.0,5,999.598658
-1.0,5,999.951617
-0.841249,5,1000.187925
10.0,10,1000.622756
0.0,6,1001.024601
9.0,9,1001.547836
9.0,9,1002.007445
10.0,10,1002.523643
10.0,10,1002.857577
-1.958347,5,1003.198219
-0.57992,5,1003.593667
-2.0,5,1003.856049
0.420014,6,1004.118724
9.0,9,1004.640778
0.0,6,1004.93613
0.0,5,1005.220649
0.0,6,1005.775427
1.0,7,1006.294912
10.0,10,1006.999591
0.0,6,1007.246609
8.615645,10,1007.77882
6.562945,9,1008.374214
10.0,10,1009.123427
-1.0,5,1009.5097
9.0,9,1009.999754
1.0,7,1010.699005
0.0,6,1011.03525
10.0,10,1011.856404
10.0,10,1012.472965
-2.0,4,1012.97267
9.0,10,1013.546143
10.0,10,1014.321896
9.0,9,1014.891097
0.420014,6,1015.352258
8.615645,10,1015.765838
9.0,9,1016.086473
-1.0,5,1016.560472
1.0,7,1017.096044
9.0,9,1018.013808
-1.0,5,1018.327523
9.0,9,1018.663704
10.0,10,1019.005261
9.0,9,1019.340078
9.0,9,1019.941386
0.0,6,1020.423814
9.0,9,1021.090019
-1.299552,4,1021.365151
9.0,9,1021.790009
-1.0,5,1022.162364
0.0,6,1022.642831
9.0,9,1023.065979
2.0,8,1023.68976
0.0,5,1024.068218
0.0,6,1024.568954
-2.0,4,1024.890598
9.0,9,1025.739015
8.550182,11,1026.620904
9.0,9,1027.052071
9.0,9,1027.592324
9.0,9,1027.876556
-0.299923,5,1028.201684
9.0,9,1028.546312
8.0,8,1029.185022
8.0,8,1029.926059
0.420014,6,1031.702682
-1.0,5,1031.968539
-0.57992,5,1032.290348
-1.0,5,1032.57912
8.0,8,1032.912648
-1.0,5,1033.229486
0.0,6,1033.528991
9.0,9,1033.854409
9.0,9,1034.638751
-1.84084,4,1034.852722
0.0,5,1035.101018
9.0,9,1035.764341
0.0,6,1036.080518
-1.0,5,1036.377499
10.0,10,1036.806067
9.0,9,1037.713521
10.0,10,1038.466143
-2.0,4,1038.789689
8.0,8,1039.07526
-2.0,4,1039.279109
10.0,10,1039.871866
8.0,8,1040.181123
9.0,9,1040.734816
-1.0,5,1041.143285
-0.57992,5,1041.418251
9.0,9,1041.99999
9.0,9,1042.573936
9.0,9,1043.249633
9.0,9,1044.049393
9.0,9,1044.622591
-1.0,5,1044.848741
8.0,8,1045.247703
-1.0,4,1045.587924
9.0,9,1046.634122
8.615645,10,1047.221487
1.0,6,1047.781592
-0.57992,5,1048.132303
0.0,6,1048.626116
9.0,9,1049.491581
-1.0,5,1050.146508
7.0,7,1050.608985
9.0,9,1051.421997
0.0,6,1051.916295
0.0,6,1052.393465
9.0,9,1053.003919
1.0,7,1053.421024
-1.57953,4,1053.731376
9.0,9,1054.460691
9.0,9,1055.133394
0.0,6,1055.602694
9.0,9,1056.294978
-0.57992,5,1056.70086
8.0,8,1057.317967
9.0,9,1058.206947
8.615844,10,1058.754799
0.0,6,1059.058905
-1.0,5,1059.391616
9.0,9,1059.901413
9.0,9,1060.945855
-1.0,5,1061.429666
10.0,10,1062.017529
0.0,6,1062.330392
9.0,9,1062.622475
9.0,9,1063.074048
8.0,8,1063.468362
-1.0,5,1063.658913
1.0,7,1064.341711
1.0,7,1064.959755
9.0,9,1065.557984
10.0,10,1066.249838
9.0,9,1068.187753
10.0,10,1069.272197
10.0,10,1070.234036
9.0,9,1070.994529
9.0,9,1071.718247
10.0,10,1072.409593
0.0,6,1072.994775
9.0,9,1073.767242
0.0,6,1074.143322
8.0,8,1074.682456
8.0,8,1075.108271
-1.0,5,1075.61116
-1.223103,6,1076.14785
3.0,9,1076.666587
0.158681,6,1076.945519
9.0,9,1077.613783
1.700002,7,1078.142076
9.0,9,1078.557826
10.0,10,1079.361021
0.0,6,1079.832077
0.0,6,1080.299214
-1.0,5,1080.758657
9.0,9,1081.692917
0.0,6,1082.013092
1.0,7,1082.675815
8.0,8,1083.264064
0.0,6,1083.806173
8.0,8,1084.181736
10.0,10,1084.944787
9.0,10,1085.49776
0.0,6,1086.090662
0.0,6,1086.631772
9.0,9,1087.418351
0.0,5,1087.850555
0.0,6,1088.605603
-1.0,5,1088.894252
10.0,10,1089.685073
10.0,10,1090.436331
3.158667,9,1090.914406
0.0,6,1091.514251
9.0,9,1092.397791
9.0,9,1092.894696
-2.0,4,1093.300617
9.0,9,1093.976615
9.0,9,1094.639385
0.0,6,1094.902588
-0.373268,8,1095.516288
0.0,6,1095.915599
0.0,6,1096.180119
0.0,5,1096.491645
0.0,5,1096.927886
0.158681,6,1097.488916
9.0,9,1098.374219
9.0,9,1098.996237
10.0,10,1099.713548
9.0,9,1100.351813
1.0,7,1101.026049
-0.373185,7,1101.656082
-0.299923,5,1101.941935
0.0,6,1102.241906
-1.0,5,1102.526316
0.0,6,1102.982465
-1.0,6,1103.507702
9.0,9,1104.316817
9.0,9,1104.672465
8.0,8,1105.563216
0.0,6,1105.870097
9.0,9,1106.413109
0.0,5,1106.608042
9.0,9,1108.673372
-1.0,5,1109.158407
9.0,9,1109.555706
0.0,6,1109.997807
-2.0,4,1110.256363
-1.0,6,1110.952441
-1.299552,4,1111.267621
10.0,10,1112.009447
0.0,6,1112.407555
9.0,9,1112.921294
10.0,10,1113.70456
-1.0,5,1114.16303
9.0,9,1114.734106
10.0,10,1115.507708
9.615573,11,1116.058838
0.0,6,1116.564443
-5.0,1,1116.671638
9.0,10,1117.206974
8.0,8,1117.866141
-2.0,4,1118.203943
9.0,9,1118.81632
-2.0,4,1119.065842
-1.0,5,1119.450994
10.0,10,1120.188802
0.0,5,1120.400928
9.0,9,1121.034226
8.0,8,1121.518502
-3.0,3,1121.725137
0.0,6,1122.086055
9.0,9,1122.785498
0.0,6,1123.216185
-1.299552,4,1123.525062
-1.0,5,1123.827567
0.0,5,1124.068416
9.0,9,1124.9928
10.0,10,1125.508729
9.0,9,1125.853927
0.0,6,1126.467734
9.0,9,1127.001508
8.0,10,1128.037602
9.0,9,1128.502193
-0.299923,5,1128.950919
10.0,10,1129.685022
8.681208,10,1130.373674
9.0,9,1131.240835
9.0,9,1131.813358
8.0,8,1132.175604
10.0,10,1132.886647
9.0,9,1133.526864
-1.0,5,1133.827829
0.0,6,1134.420001
0.158681,6,1134.896545
-1.0,5,1135.424196
-1.0,5,1135.824965
-0.299923,5,1136.057608
7.562943,10,1136.851166
-1.0,5,1137.241948
9.0,9,1137.988117
-0.841249,5,1138.30495
10.0,10,1139.129018
10.0,10,1139.979322
9.0,9,1140.38043
0.0,6,1140.891041
0.420014,6,1141.560075
-1.0,5,1141.942081
10.0,10,1142.550684
0.0,6,1143.03566
-1.0,5,1143.405293
-1.0,5,1143.862978
9.0,9,1144.848988
9.681208,11,1145.751537
9.0,9,1147.938231
10.0,10,1148.686116
0.0,6,1149.061911
7.615917,9,1149.441882
8.0,8,1149.847645
10.0,10,1150.799417
0.0,7,1151.421111
0.0,6,1151.97793
-0.57992,5,1152.241904
1.0,7,1152.965313
10.0,10,1153.465196
0.0,6,1153.809903
8.0,8,1154.500645
1.0,7,1155.083741
9.0,9,1155.547934
9.0,9,1155.946064
9.0,9,1156.393482
-1.0,5,1156.586182
0.0,6,1156.868523
0.420014,6,1157.108865
9.0,9,1157.796629
0.0,5,1158.107991
1.158669,7,1158.495032
9.0,9,1158.92203
9.0,9,1159.37846
10.0,10,1160.059574
0.0,6,1160.517839
0.0,6,1160.782928
-2.0,4,1161.278927
10.0,10,1161.914845
0.0,6,1162.396695
-0.841249,5,1162.743242
0.0,6,1163.243819
9.0,9,1164.059512
10.0,10,1164.769853
0.0,6,1165.06225
8.0,8,1165.598728
9.0,9,1166.310497
-0.299923,5,1166.504603
-1.0,5,1166.78066
-1.0,5,1167.092921
0.0,5,1167.446153
9.0,9,1167.993136
0.0,6,1168.244407
8.0,8,1168.940365
0.0,6,1169.318282
9.0,9,1169.762703
-1.57953,4,1169.984363
10.0,10,1170.573804
3.0,9,1171.536756
9.0,9,1172.446258
0.0,6,1172.801776
-1.299552,4,1173.140264
0.0,6,1173.678965
0.0,6,1174.111602
-1.0,5,1174.338273
-0.299923,5,1174.532874
10.0,10,1175.193697
-1.318719,6,1175.629754
9.0,9,1176.407805
9.0,9,1177.034012
10.0,10,1177.732866
4.0,5,1177.953414
10.0,10,1178.49196
-2.0,4,1178.749037
-1.0,5,1178.961509
5.0,6,1179.311484
9.0,9,1179.958889
0.0,6,1180.305366
0.158681,6,1180.612837
9.0,9,1181.51315
1.0,7,1183.118926
9.0,9,1183.696477
-1.0,5,1184.017811
-0.841249,5,1184.330803
-0.299923,5,1184.569442
0.0,6,1185.108705
0.420014,6,1185.541518
0.0,6,1186.030051
9.0,9,1186.715921
1.0,7,1187.131817
9.0,9,1187.928427
-1.57953,4,1188.179827
9.0,9,1188.839077
9.0,9,1189.415822
9.0,9,1190.095348
-1.0,5,1190.422323
0.0,5,1190.598513
2.0,8,1190.935776
-2.0,4,1191.171815
9.0,9,1191.875072
10.0,10,1192.444338
9.0,9,1192.826287
0.0,6,1193.088482
9.0,9,1193.651668
-0.57992,5,1193.911398
10.0,10,1194.70768
9.0,9,1195.369057
0.0,6,1195.804791
9.0,9,1196.381844
10.0,10,1197.056635
0.0,7,1197.427653
1.0,7,1197.801229
0.0,6,1198.045789
-1.0,5,1198.259811
0.0,6,1198.473409
10.0,10,1199.040295
9.0,9,1199.630903
-1.0,5,1199.999087
10.0,10,1200.610276
-1.0,5,1200.984821
-1.0,5,1201.26454
-1.0,5,1201.448226
-1.0,5,1201.565294
-2.0,4,1201.764312
9.0,9,1202.368765
-1.0,5,1202.646277
9.0,9,1203.109623
9.0,9,1203.844347
-5.0,1,1203.970472
9.0,9,1204.492484
0.0,6,1204.876198
-1.0,5,1205.114492
8.0,8,1205.697927
-1.0,5,1205.9967
9.0,9,1206.442494
1.0,6,1206.832474
9.0,9,1207.523072
0.700013,6,1208.112741
9.0,9,1208.775297
9.0,9,1209.45636
9.0,9,1209.892679
10.0,10,1210.838905
0.0,5,1211.168839
9.0,9,1211.687029
10.0,10,1212.40106
10.0,10,1213.03607
10.0,10,1213.486131
-0.373185,7,1213.936356
10.0,10,1214.766077
0.0,6,1215.076858
-0.841249,5,1215.363211
8.615645,10,1217.508467
-2.0,4,1217.882832
10.0,10,1218.337909
-0.841249,5,1218.707883
9.0,9,1219.489915
-1.0,4,1219.759182
9.0,9,1220.409655
-2.0,4,1220.731143
-0.57992,5,1221.01345
8.0,8,1221.512558
10.0,10,1222.264726
-1.57953,4,1222.566084
9.0,9,1222.866795
0.0,6,1223.185079
10.0,10,1223.659252
0.0,6,1224.045255
0.420014,6,1224.448094
-1.0,5,1224.757113
-1.0,5,1225.107021
-2.0,4,1225.39851
10.0,10,1225.902619
9.0,9,1226.592399
0.0,6,1227.066551
0.0,6,1227.529134
9.0,9,1227.991758
1.0,7,1228.742151
9.0,9,1229.205148
-0.841249,5,1229.511787
1.0,6,1229.998204
0.0,6,1230.405496
9.0,9,1231.022599
9.0,9,1231.733795
-2.0,4,1231.99019
0.0,6,1232.592731
9.0,9,1232.890286
9.0,9,1233.682156
0.0,6,1234.137809
-0.299923,5,1234.392089
9.0,9,1234.743967
9.0,9,1235.261222
8.0,8,1235.56634
-1.0,4,1235.959374
9.0,9,1236.564677
10.0,10,1237.326973
-2.0,4,1237.658408
3.0,9,1238.145733
9.0,9,1238.477885
9.0,9,1238.924557
0.0,6,1239.363466
0.0,6,1239.737957
-1.0,5,1240.098559
-2.0,4,1240.36219
0.0,6,1240.654064
0.0,6,1241.232237
-2.0,4,1241.437069
9.0,9,1241.851604
10.0,10,1242.396387
-1.0,5,1242.658952
0.0,6,1243.316965
-1.0,5,1243.701125
10.0,10,1244.093982
0.0,6,1244.48912
