#{"t_start": 1763010066.616523, "env_id": "None"}
r,l,t
165.25299,184,332.784154
192.4793,211,332.85537
193.03172,212,332.932341
65.68517,71,332.949421
129.16806,144,333.07093
173.3877,222,333.231067
84.881004,94,333.623067
176.98444,212,333.657407
176.60562,231,333.657455
196.995,218,333.670412
172.80284,219,333.760586
171.69193,207,333.791293
192.15224,218,333.854724
169.25066,214,333.960379
88.825066,100,334.175052
120.00705,135,334.228352
136.81834,154,334.260619
133.11342,151,334.28097
133.863,151,334.412225
177.21158,212,334.531961
66.000046,70,334.549816
77.654724,86,334.635518
169.84656,203,334.690756
65.98537,71,334.823593
191.55032,210,334.823641
179.75667,211,335.038791
133.93251,143,335.133373
173.40897,225,335.150316
75.97745,83,335.162566
187.81473,207,335.261059
159.42723,181,335.430199
132.1453,150,335.440035
91.79153,98,335.445384
72.41205,78,335.457424
86.3217,97,335.550123
173.00171,225,335.559127
127.44032,140,335.738894
67.39835,73,335.848677
94.51153,104,335.869785
105.398926,122,335.931337
113.97021,123,336.061569
141.77008,158,336.102735
83.905785,89,336.10278
171.61308,223,336.176297
120.57991,132,336.386473
188.212,236,336.403492
84.31927,95,336.57412
143.57698,178,336.607786
64.24931,67,336.672744
137.56834,154,336.743991
137.80434,169,336.765231
187.88223,207,336.789602
59.511044,63,336.833905
114.45128,126,336.942263
199.11064,222,337.031436
75.648766,80,337.128649
129.06186,147,337.299282
128.67795,145,337.383458
79.91185,83,337.389359
74.251724,78,337.465365
193.76666,213,337.513585
173.68826,223,337.70052
198.19064,223,337.793391
114.91984,128,337.846877
174.04362,226,337.909088
131.8269,146,338.011989
87.88003,98,338.118162
162.59528,178,338.153274
136.73822,163,338.209271
175.30643,232,338.44361
123.337425,140,338.593323
198.5234,223,338.729357
175.80937,212,338.738426
196.34352,217,338.818187
164.50484,177,338.856116
96.29016,108,338.902685
73.293884,76,339.062032
196.64928,222,339.083455
110.23666,125,339.121642
197.98651,220,339.130773
77.09335,85,414.179407
118.752106,129,414.310199
60.812332,64,414.310246
154.43007,176,414.375678
161.38348,198,414.545386
112.63604,123,414.663439
142.77432,159,414.676521
165.45125,183,414.712371
191.34967,212,414.842727
123.16373,134,414.900599
199.94106,222,415.171694
199.34518,224,415.179539
152.32832,164,415.307727
201.44476,223,415.407467
173.08252,223,415.522383
84.34403,93,415.531352
196.94344,220,415.557996
164.14096,209,415.70244
170.34866,224,415.702483
72.30485,78,415.856267
182.70175,219,416.021747
103.60416,115,416.141396
171.13702,223,416.162307
83.399704,88,416.194358
202.57414,231,416.293573
188.19254,211,416.333735
175.80046,229,416.410095
86.36771,97,416.518872
176.88544,212,416.518923
186.79414,213,416.837554
97.55149,113,416.841857
130.38972,145,416.890841
184.87688,202,416.942516
175.92256,216,417.027952
163.78452,204,417.082215
73.40174,79,417.247608
158.1319,193,417.263461
181.24188,207,417.316898
157.64946,181,417.540938
121.42864,136,417.553278
190.3785,213,417.716819
175.75674,232,417.745972
165.47955,181,417.786463
